"","ExperimentName","Subject","Direction","JOL","Scored","JOL_rounded","condition"
"49","READ_JOL A",13,"S",100,1,100,"READ"
"50","READ_JOL A",13,"S",100,1,100,"READ"
"51","READ_JOL A",13,"S",90,1,90,"READ"
"52","READ_JOL A",13,"S",100,0,100,"READ"
"53","READ_JOL A",13,"S",100,0,100,"READ"
"54","READ_JOL A",13,"S",100,1,100,"READ"
"55","READ_JOL A",13,"S",100,1,100,"READ"
"56","READ_JOL A",13,"S",100,1,100,"READ"
"57","READ_JOL A",13,"U",0,1,0,"READ"
"58","READ_JOL A",13,"U",15,0,20,"READ"
"59","READ_JOL A",13,"U",0,1,0,"READ"
"60","READ_JOL A",13,"U",0,0,0,"READ"
"61","READ_JOL A",13,"U",0,0,0,"READ"
"62","READ_JOL A",13,"U",20,0,20,"READ"
"63","READ_JOL A",13,"U",0,0,0,"READ"
"64","READ_JOL A",13,"U",30,0,30,"READ"
"65","READ_JOL A",13,"U",10,0,10,"READ"
"66","READ_JOL A",13,"U",75,1,80,"READ"
"67","READ_JOL A",13,"U",30,0,30,"READ"
"68","READ_JOL A",13,"U",15,0,20,"READ"
"69","READ_JOL A",13,"U",0,0,0,"READ"
"70","READ_JOL A",13,"U",40,1,40,"READ"
"71","READ_JOL A",13,"U",0,0,0,"READ"
"72","READ_JOL A",13,"U",10,0,10,"READ"
"73","READ_JOL A",13,"U",10,0,10,"READ"
"74","READ_JOL A",13,"U",10,0,10,"READ"
"75","READ_JOL A",13,"U",15,0,20,"READ"
"76","READ_JOL A",13,"U",0,1,0,"READ"
"77","READ_JOL A",13,"F",100,1,100,"READ"
"78","READ_JOL A",13,"F",70,1,70,"READ"
"79","READ_JOL A",13,"F",70,1,70,"READ"
"80","READ_JOL A",13,"F",90,1,90,"READ"
"81","READ_JOL A",13,"F",96,1,100,"READ"
"82","READ_JOL A",13,"F",90,1,90,"READ"
"83","READ_JOL A",13,"F",50,1,50,"READ"
"84","READ_JOL A",13,"F",93,0,90,"READ"
"85","READ_JOL A",13,"F",100,1,100,"READ"
"86","READ_JOL A",13,"F",80,0,80,"READ"
"87","READ_JOL A",13,"F",98,1,100,"READ"
"88","READ_JOL A",13,"F",85,1,80,"READ"
"89","READ_JOL A",13,"F",100,1,100,"READ"
"90","READ_JOL A",13,"F",88,1,90,"READ"
"91","READ_JOL A",13,"F",70,0,70,"READ"
"92","READ_JOL A",13,"F",96,1,100,"READ"
"93","READ_JOL A",13,"F",100,1,100,"READ"
"94","READ_JOL A",13,"F",75,1,80,"READ"
"95","READ_JOL A",13,"F",80,1,80,"READ"
"96","READ_JOL A",13,"F",100,1,100,"READ"
"97","READ_JOL A",13,"B",90,1,90,"READ"
"98","READ_JOL A",13,"B",80,1,80,"READ"
"99","READ_JOL A",13,"B",100,0,100,"READ"
"100","READ_JOL A",13,"B",80,1,80,"READ"
"101","READ_JOL A",13,"B",70,1,70,"READ"
"102","READ_JOL A",13,"B",30,0,30,"READ"
"103","READ_JOL A",13,"B",40,0,40,"READ"
"104","READ_JOL A",13,"B",65,1,60,"READ"
"105","READ_JOL A",13,"B",96,1,100,"READ"
"106","READ_JOL A",13,"B",98,1,100,"READ"
"107","READ_JOL A",13,"B",80,0,80,"READ"
"108","READ_JOL A",13,"B",70,1,70,"READ"
"109","READ_JOL A",13,"B",70,1,70,"READ"
"110","READ_JOL A",13,"B",80,0,80,"READ"
"111","READ_JOL A",13,"B",100,1,100,"READ"
"112","READ_JOL A",13,"B",75,1,80,"READ"
"113","READ_JOL A",13,"B",97,0,100,"READ"
"114","READ_JOL A",13,"B",90,0,90,"READ"
"115","READ_JOL A",13,"B",100,1,100,"READ"
"116","READ_JOL A",13,"B",70,0,70,"READ"
"117","READ_JOL A",13,"S",100,1,100,"READ"
"118","READ_JOL A",13,"S",100,1,100,"READ"
"119","READ_JOL A",13,"S",100,1,100,"READ"
"120","READ_JOL A",13,"S",100,1,100,"READ"
"121","READ_JOL A",13,"S",80,0,80,"READ"
"122","READ_JOL A",13,"S",55,1,60,"READ"
"123","READ_JOL A",13,"S",96,1,100,"READ"
"124","READ_JOL A",13,"S",98,0,100,"READ"
"125","READ_JOL A",13,"S",80,1,80,"READ"
"126","READ_JOL A",13,"S",93,1,90,"READ"
"127","READ_JOL A",13,"S",100,0,100,"READ"
"128","READ_JOL A",13,"S",100,1,100,"READ"
"129","READ_JOL A",13,"S",100,1,100,"READ"
"130","READ_JOL A",13,"S",97,0,100,"READ"
"131","READ_JOL A",13,"S",90,1,90,"READ"
"132","READ_JOL A",13,"S",90,1,90,"READ"
"133","READ_JOL A",13,"S",100,1,100,"READ"
"134","READ_JOL A",13,"S",96,0,100,"READ"
"135","READ_JOL A",13,"S",95,1,100,"READ"
"136","READ_JOL A",13,"S",100,0,100,"READ"
"137","READ_JOL A",13,"U",20,1,20,"READ"
"138","READ_JOL A",13,"U",40,0,40,"READ"
"139","READ_JOL A",13,"U",0,0,0,"READ"
"140","READ_JOL A",13,"U",30,0,30,"READ"
"141","READ_JOL A",13,"U",40,0,40,"READ"
"142","READ_JOL A",13,"U",23,0,20,"READ"
"143","READ_JOL A",13,"U",8,0,10,"READ"
"144","READ_JOL A",13,"U",60,1,60,"READ"
"145","READ_JOL A",13,"U",0,0,0,"READ"
"146","READ_JOL A",13,"U",2,0,0,"READ"
"147","READ_JOL A",13,"U",40,0,40,"READ"
"148","READ_JOL A",13,"U",NA,0,NA,"READ"
"149","READ_JOL A",13,"U",10,0,10,"READ"
"150","READ_JOL A",13,"U",10,0,10,"READ"
"151","READ_JOL A",13,"U",20,1,20,"READ"
"152","READ_JOL A",13,"U",90,1,90,"READ"
"153","READ_JOL A",13,"U",80,1,80,"READ"
"154","READ_JOL A",13,"U",30,1,30,"READ"
"155","READ_JOL A",13,"U",10,1,10,"READ"
"156","READ_JOL A",13,"U",20,0,20,"READ"
"157","READ_JOL B",14,"F",80,1,80,"READ"
"158","READ_JOL B",14,"F",65,0,60,"READ"
"159","READ_JOL B",14,"F",100,1,100,"READ"
"160","READ_JOL B",14,"F",80,1,80,"READ"
"161","READ_JOL B",14,"F",90,1,90,"READ"
"162","READ_JOL B",14,"F",45,1,40,"READ"
"163","READ_JOL B",14,"F",79,1,80,"READ"
"164","READ_JOL B",14,"F",89,1,90,"READ"
"165","READ_JOL B",14,"F",98,1,100,"READ"
"166","READ_JOL B",14,"F",100,1,100,"READ"
"167","READ_JOL B",14,"F",100,0,100,"READ"
"168","READ_JOL B",14,"F",100,1,100,"READ"
"169","READ_JOL B",14,"F",100,1,100,"READ"
"170","READ_JOL B",14,"F",95,1,100,"READ"
"171","READ_JOL B",14,"F",85,0,80,"READ"
"172","READ_JOL B",14,"F",79,1,80,"READ"
"173","READ_JOL B",14,"F",1,0,0,"READ"
"174","READ_JOL B",14,"F",100,1,100,"READ"
"175","READ_JOL B",14,"F",100,1,100,"READ"
"176","READ_JOL B",14,"F",100,1,100,"READ"
"177","READ_JOL B",14,"B",90,1,90,"READ"
"178","READ_JOL B",14,"B",100,1,100,"READ"
"179","READ_JOL B",14,"B",100,0,100,"READ"
"180","READ_JOL B",14,"B",70,0,70,"READ"
"181","READ_JOL B",14,"B",80,1,80,"READ"
"182","READ_JOL B",14,"B",35,1,40,"READ"
"183","READ_JOL B",14,"B",30,1,30,"READ"
"184","READ_JOL B",14,"B",80,1,80,"READ"
"185","READ_JOL B",14,"B",100,1,100,"READ"
"186","READ_JOL B",14,"B",100,1,100,"READ"
"187","READ_JOL B",14,"B",50,1,50,"READ"
"188","READ_JOL B",14,"B",85,1,80,"READ"
"189","READ_JOL B",14,"B",98,1,100,"READ"
"190","READ_JOL B",14,"B",65,1,60,"READ"
"191","READ_JOL B",14,"B",65,0,60,"READ"
"192","READ_JOL B",14,"B",89,0,90,"READ"
"193","READ_JOL B",14,"B",1,0,0,"READ"
"194","READ_JOL B",14,"B",100,0,100,"READ"
"195","READ_JOL B",14,"B",100,1,100,"READ"
"196","READ_JOL B",14,"B",100,0,100,"READ"
"197","READ_JOL B",14,"S",100,1,100,"READ"
"198","READ_JOL B",14,"S",70,1,70,"READ"
"199","READ_JOL B",14,"S",0,1,0,"READ"
"200","READ_JOL B",14,"S",100,1,100,"READ"
"201","READ_JOL B",14,"S",100,1,100,"READ"
"202","READ_JOL B",14,"S",65,1,60,"READ"
"203","READ_JOL B",14,"S",100,1,100,"READ"
"204","READ_JOL B",14,"S",100,1,100,"READ"
"205","READ_JOL B",14,"S",80,1,80,"READ"
"206","READ_JOL B",14,"S",100,1,100,"READ"
"207","READ_JOL B",14,"S",100,1,100,"READ"
"208","READ_JOL B",14,"S",99,1,100,"READ"
"209","READ_JOL B",14,"S",100,1,100,"READ"
"210","READ_JOL B",14,"S",99,0,100,"READ"
"211","READ_JOL B",14,"S",1,1,0,"READ"
"212","READ_JOL B",14,"S",100,1,100,"READ"
"213","READ_JOL B",14,"S",89,1,90,"READ"
"214","READ_JOL B",14,"S",70,1,70,"READ"
"215","READ_JOL B",14,"S",45,1,40,"READ"
"216","READ_JOL B",14,"S",99,0,100,"READ"
"217","READ_JOL B",14,"U",0,0,0,"READ"
"218","READ_JOL B",14,"U",15,1,20,"READ"
"219","READ_JOL B",14,"U",5,0,0,"READ"
"220","READ_JOL B",14,"U",0,0,0,"READ"
"221","READ_JOL B",14,"U",10,0,10,"READ"
"222","READ_JOL B",14,"U",10,1,10,"READ"
"223","READ_JOL B",14,"U",0,0,0,"READ"
"224","READ_JOL B",14,"U",15,0,20,"READ"
"225","READ_JOL B",14,"U",70,0,70,"READ"
"226","READ_JOL B",14,"U",0,0,0,"READ"
"227","READ_JOL B",14,"U",15,1,20,"READ"
"228","READ_JOL B",14,"U",5,0,0,"READ"
"229","READ_JOL B",14,"U",20,0,20,"READ"
"230","READ_JOL B",14,"U",1,0,0,"READ"
"231","READ_JOL B",14,"U",0,0,0,"READ"
"232","READ_JOL B",14,"U",0,0,0,"READ"
"233","READ_JOL B",14,"U",0,1,0,"READ"
"234","READ_JOL B",14,"U",50,0,50,"READ"
"235","READ_JOL B",14,"U",20,1,20,"READ"
"236","READ_JOL B",14,"U",5,1,0,"READ"
"237","READ_JOL B",14,"F",5,1,0,"READ"
"238","READ_JOL B",14,"F",100,1,100,"READ"
"239","READ_JOL B",14,"F",80,1,80,"READ"
"240","READ_JOL B",14,"F",0,1,0,"READ"
"241","READ_JOL B",14,"F",80,0,80,"READ"
"242","READ_JOL B",14,"F",100,1,100,"READ"
"243","READ_JOL B",14,"F",45,1,40,"READ"
"244","READ_JOL B",14,"F",99,1,100,"READ"
"245","READ_JOL B",14,"F",15,1,20,"READ"
"246","READ_JOL B",14,"F",100,1,100,"READ"
"247","READ_JOL B",14,"F",100,0,100,"READ"
"248","READ_JOL B",14,"F",90,1,90,"READ"
"249","READ_JOL B",14,"F",100,1,100,"READ"
"250","READ_JOL B",14,"F",0,0,0,"READ"
"251","READ_JOL B",14,"F",99,1,100,"READ"
"252","READ_JOL B",14,"F",100,1,100,"READ"
"253","READ_JOL B",14,"F",65,1,60,"READ"
"254","READ_JOL B",14,"F",100,1,100,"READ"
"255","READ_JOL B",14,"F",20,1,20,"READ"
"256","READ_JOL B",14,"F",100,1,100,"READ"
"257","READ_JOL B",14,"B",1,0,0,"READ"
"258","READ_JOL B",14,"B",80,0,80,"READ"
"259","READ_JOL B",14,"B",55,1,60,"READ"
"260","READ_JOL B",14,"B",0,0,0,"READ"
"261","READ_JOL B",14,"B",99,1,100,"READ"
"262","READ_JOL B",14,"B",99,0,100,"READ"
"263","READ_JOL B",14,"B",80,1,80,"READ"
"264","READ_JOL B",14,"B",89,0,90,"READ"
"265","READ_JOL B",14,"B",100,1,100,"READ"
"266","READ_JOL B",14,"B",80,1,80,"READ"
"267","READ_JOL B",14,"B",30,1,30,"READ"
"268","READ_JOL B",14,"B",20,1,20,"READ"
"269","READ_JOL B",14,"B",15,0,20,"READ"
"270","READ_JOL B",14,"B",0,1,0,"READ"
"271","READ_JOL B",14,"B",0,0,0,"READ"
"272","READ_JOL B",14,"B",50,0,50,"READ"
"273","READ_JOL B",14,"B",70,1,70,"READ"
"274","READ_JOL B",14,"B",99,0,100,"READ"
"275","READ_JOL B",14,"B",70,0,70,"READ"
"276","READ_JOL B",14,"B",20,1,20,"READ"
"277","READ_JOL B",14,"S",95,1,100,"READ"
"278","READ_JOL B",14,"S",45,1,40,"READ"
"279","READ_JOL B",14,"S",20,1,20,"READ"
"280","READ_JOL B",14,"S",60,1,60,"READ"
"281","READ_JOL B",14,"S",99,1,100,"READ"
"282","READ_JOL B",14,"S",65,0,60,"READ"
"283","READ_JOL B",14,"S",80,1,80,"READ"
"284","READ_JOL B",14,"S",99,1,100,"READ"
"285","READ_JOL B",14,"S",100,1,100,"READ"
"286","READ_JOL B",14,"S",15,1,20,"READ"
"287","READ_JOL B",14,"S",100,1,100,"READ"
"288","READ_JOL B",14,"S",20,1,20,"READ"
"289","READ_JOL B",14,"S",100,1,100,"READ"
"290","READ_JOL B",14,"S",100,1,100,"READ"
"291","READ_JOL B",14,"S",100,1,100,"READ"
"292","READ_JOL B",14,"S",100,1,100,"READ"
"293","READ_JOL B",14,"S",100,1,100,"READ"
"294","READ_JOL B",14,"S",45,1,40,"READ"
"295","READ_JOL B",14,"S",100,1,100,"READ"
"296","READ_JOL B",14,"S",99,1,100,"READ"
"297","READ_JOL B",14,"U",0,0,0,"READ"
"298","READ_JOL B",14,"U",0,0,0,"READ"
"299","READ_JOL B",14,"U",5,1,0,"READ"
"300","READ_JOL B",14,"U",0,0,0,"READ"
"301","READ_JOL B",14,"U",0,0,0,"READ"
"302","READ_JOL B",14,"U",5,0,0,"READ"
"303","READ_JOL B",14,"U",5,0,0,"READ"
"304","READ_JOL B",14,"U",3,0,0,"READ"
"305","READ_JOL B",14,"U",0,0,0,"READ"
"306","READ_JOL B",14,"U",0,0,0,"READ"
"307","READ_JOL B",14,"U",0,1,0,"READ"
"308","READ_JOL B",14,"U",5,0,0,"READ"
"309","READ_JOL B",14,"U",0,0,0,"READ"
"310","READ_JOL B",14,"U",5,0,0,"READ"
"311","READ_JOL B",14,"U",20,1,20,"READ"
"312","READ_JOL B",14,"U",0,1,0,"READ"
"313","READ_JOL B",14,"U",0,0,0,"READ"
"314","READ_JOL B",14,"U",0,0,0,"READ"
"315","READ_JOL B",14,"U",0,0,0,"READ"
"316","READ_JOL B",14,"U",5,0,0,"READ"
"317","READ_JOL C",15,"F",50,0,50,"READ"
"318","READ_JOL C",15,"F",75,0,80,"READ"
"319","READ_JOL C",15,"F",90,1,90,"READ"
"320","READ_JOL C",15,"F",70,0,70,"READ"
"321","READ_JOL C",15,"F",90,0,90,"READ"
"322","READ_JOL C",15,"F",90,0,90,"READ"
"323","READ_JOL C",15,"F",70,0,70,"READ"
"324","READ_JOL C",15,"F",89,0,90,"READ"
"325","READ_JOL C",15,"F",80,0,80,"READ"
"326","READ_JOL C",15,"F",90,0,90,"READ"
"327","READ_JOL C",15,"F",75,0,80,"READ"
"328","READ_JOL C",15,"F",90,0,90,"READ"
"329","READ_JOL C",15,"F",80,0,80,"READ"
"330","READ_JOL C",15,"F",79,0,80,"READ"
"331","READ_JOL C",15,"F",85,1,80,"READ"
"332","READ_JOL C",15,"F",96,0,100,"READ"
"333","READ_JOL C",15,"F",90,0,90,"READ"
"334","READ_JOL C",15,"F",90,1,90,"READ"
"335","READ_JOL C",15,"F",80,0,80,"READ"
"336","READ_JOL C",15,"F",80,0,80,"READ"
"337","READ_JOL C",15,"B",75,1,80,"READ"
"338","READ_JOL C",15,"B",85,0,80,"READ"
"339","READ_JOL C",15,"B",80,1,80,"READ"
"340","READ_JOL C",15,"B",80,1,80,"READ"
"341","READ_JOL C",15,"B",96,1,100,"READ"
"342","READ_JOL C",15,"B",93,1,90,"READ"
"343","READ_JOL C",15,"B",98,1,100,"READ"
"344","READ_JOL C",15,"B",90,0,90,"READ"
"345","READ_JOL C",15,"B",8,0,10,"READ"
"346","READ_JOL C",15,"B",98,1,100,"READ"
"347","READ_JOL C",15,"B",75,0,80,"READ"
"348","READ_JOL C",15,"B",9,1,10,"READ"
"349","READ_JOL C",15,"B",97,1,100,"READ"
"350","READ_JOL C",15,"B",70,1,70,"READ"
"351","READ_JOL C",15,"B",90,0,90,"READ"
"352","READ_JOL C",15,"B",86,0,90,"READ"
"353","READ_JOL C",15,"B",90,1,90,"READ"
"354","READ_JOL C",15,"B",95,1,100,"READ"
"355","READ_JOL C",15,"B",78,1,80,"READ"
"356","READ_JOL C",15,"B",80,0,80,"READ"
"357","READ_JOL C",15,"S",94,0,90,"READ"
"358","READ_JOL C",15,"S",86,0,90,"READ"
"359","READ_JOL C",15,"S",79,0,80,"READ"
"360","READ_JOL C",15,"S",91,0,90,"READ"
"361","READ_JOL C",15,"S",92,1,90,"READ"
"362","READ_JOL C",15,"S",95,0,100,"READ"
"363","READ_JOL C",15,"S",66,1,70,"READ"
"364","READ_JOL C",15,"S",96,1,100,"READ"
"365","READ_JOL C",15,"S",90,1,90,"READ"
"366","READ_JOL C",15,"S",100,1,100,"READ"
"367","READ_JOL C",15,"S",95,1,100,"READ"
"368","READ_JOL C",15,"S",60,0,60,"READ"
"369","READ_JOL C",15,"S",88,1,90,"READ"
"370","READ_JOL C",15,"S",95,1,100,"READ"
"371","READ_JOL C",15,"S",97,0,100,"READ"
"372","READ_JOL C",15,"S",80,0,80,"READ"
"373","READ_JOL C",15,"S",90,0,90,"READ"
"374","READ_JOL C",15,"S",100,0,100,"READ"
"375","READ_JOL C",15,"S",91,1,90,"READ"
"376","READ_JOL C",15,"S",90,1,90,"READ"
"377","READ_JOL C",15,"U",75,0,80,"READ"
"378","READ_JOL C",15,"U",30,0,30,"READ"
"379","READ_JOL C",15,"U",20,0,20,"READ"
"380","READ_JOL C",15,"U",40,0,40,"READ"
"381","READ_JOL C",15,"U",40,0,40,"READ"
"382","READ_JOL C",15,"U",45,0,40,"READ"
"383","READ_JOL C",15,"U",20,0,20,"READ"
"384","READ_JOL C",15,"U",60,0,60,"READ"
"385","READ_JOL C",15,"U",35,0,40,"READ"
"386","READ_JOL C",15,"U",50,0,50,"READ"
"387","READ_JOL C",15,"U",70,0,70,"READ"
"388","READ_JOL C",15,"U",80,0,80,"READ"
"389","READ_JOL C",15,"U",40,0,40,"READ"
"390","READ_JOL C",15,"U",45,0,40,"READ"
"391","READ_JOL C",15,"U",30,0,30,"READ"
"392","READ_JOL C",15,"U",20,0,20,"READ"
"393","READ_JOL C",15,"U",40,0,40,"READ"
"394","READ_JOL C",15,"U",35,0,40,"READ"
"395","READ_JOL C",15,"U",85,0,80,"READ"
"396","READ_JOL C",15,"U",45,0,40,"READ"
"397","READ_JOL C",15,"B",60,1,60,"READ"
"398","READ_JOL C",15,"B",70,0,70,"READ"
"399","READ_JOL C",15,"B",80,0,80,"READ"
"400","READ_JOL C",15,"B",85,0,80,"READ"
"401","READ_JOL C",15,"B",70,1,70,"READ"
"402","READ_JOL C",15,"B",67,0,70,"READ"
"403","READ_JOL C",15,"B",90,0,90,"READ"
"404","READ_JOL C",15,"B",70,0,70,"READ"
"405","READ_JOL C",15,"B",98,0,100,"READ"
"406","READ_JOL C",15,"B",89,0,90,"READ"
"407","READ_JOL C",15,"B",88,0,90,"READ"
"408","READ_JOL C",15,"B",85,0,80,"READ"
"409","READ_JOL C",15,"B",45,0,40,"READ"
"410","READ_JOL C",15,"B",80,0,80,"READ"
"411","READ_JOL C",15,"B",40,0,40,"READ"
"412","READ_JOL C",15,"B",70,0,70,"READ"
"413","READ_JOL C",15,"B",45,0,40,"READ"
"414","READ_JOL C",15,"B",45,0,40,"READ"
"415","READ_JOL C",15,"B",60,0,60,"READ"
"416","READ_JOL C",15,"B",87,1,90,"READ"
"417","READ_JOL C",15,"F",77,0,80,"READ"
"418","READ_JOL C",15,"F",90,1,90,"READ"
"419","READ_JOL C",15,"F",40,1,40,"READ"
"420","READ_JOL C",15,"F",50,1,50,"READ"
"421","READ_JOL C",15,"F",76,1,80,"READ"
"422","READ_JOL C",15,"F",20,0,20,"READ"
"423","READ_JOL C",15,"F",70,1,70,"READ"
"424","READ_JOL C",15,"F",89,1,90,"READ"
"425","READ_JOL C",15,"F",50,1,50,"READ"
"426","READ_JOL C",15,"F",85,1,80,"READ"
"427","READ_JOL C",15,"F",78,1,80,"READ"
"428","READ_JOL C",15,"F",80,1,80,"READ"
"429","READ_JOL C",15,"F",85,1,80,"READ"
"430","READ_JOL C",15,"F",50,1,50,"READ"
"431","READ_JOL C",15,"F",30,1,30,"READ"
"432","READ_JOL C",15,"F",85,1,80,"READ"
"433","READ_JOL C",15,"F",90,1,90,"READ"
"434","READ_JOL C",15,"F",90,1,90,"READ"
"435","READ_JOL C",15,"F",79,1,80,"READ"
"436","READ_JOL C",15,"F",59,1,60,"READ"
"437","READ_JOL C",15,"S",90,1,90,"READ"
"438","READ_JOL C",15,"S",90,1,90,"READ"
"439","READ_JOL C",15,"S",45,0,40,"READ"
"440","READ_JOL C",15,"S",89,1,90,"READ"
"441","READ_JOL C",15,"S",90,0,90,"READ"
"442","READ_JOL C",15,"S",90,1,90,"READ"
"443","READ_JOL C",15,"S",80,1,80,"READ"
"444","READ_JOL C",15,"S",60,1,60,"READ"
"445","READ_JOL C",15,"S",90,1,90,"READ"
"446","READ_JOL C",15,"S",90,1,90,"READ"
"447","READ_JOL C",15,"S",50,1,50,"READ"
"448","READ_JOL C",15,"S",80,1,80,"READ"
"449","READ_JOL C",15,"S",78,1,80,"READ"
"450","READ_JOL C",15,"S",70,1,70,"READ"
"451","READ_JOL C",15,"S",30,0,30,"READ"
"452","READ_JOL C",15,"S",46,1,50,"READ"
"453","READ_JOL C",15,"S",80,0,80,"READ"
"454","READ_JOL C",15,"S",59,1,60,"READ"
"455","READ_JOL C",15,"S",90,1,90,"READ"
"456","READ_JOL C",15,"S",88,1,90,"READ"
"457","READ_JOL C",15,"U",27,0,30,"READ"
"458","READ_JOL C",15,"U",70,0,70,"READ"
"459","READ_JOL C",15,"U",34,0,30,"READ"
"460","READ_JOL C",15,"U",45,0,40,"READ"
"461","READ_JOL C",15,"U",20,0,20,"READ"
"462","READ_JOL C",15,"U",20,0,20,"READ"
"463","READ_JOL C",15,"U",55,0,60,"READ"
"464","READ_JOL C",15,"U",49,0,50,"READ"
"465","READ_JOL C",15,"U",59,0,60,"READ"
"466","READ_JOL C",15,"U",20,0,20,"READ"
"467","READ_JOL C",15,"U",38,0,40,"READ"
"468","READ_JOL C",15,"U",76,1,80,"READ"
"469","READ_JOL C",15,"U",10,0,10,"READ"
"470","READ_JOL C",15,"U",25,0,20,"READ"
"471","READ_JOL C",15,"U",30,0,30,"READ"
"472","READ_JOL C",15,"U",23,0,20,"READ"
"473","READ_JOL C",15,"U",10,0,10,"READ"
"474","READ_JOL C",15,"U",46,0,50,"READ"
"475","READ_JOL C",15,"U",30,0,30,"READ"
"476","READ_JOL C",15,"U",20,0,20,"READ"
"477","READ_JOL D",16,"B",50,1,50,"READ"
"478","READ_JOL D",16,"B",80,1,80,"READ"
"479","READ_JOL D",16,"B",80,1,80,"READ"
"480","READ_JOL D",16,"B",70,0,70,"READ"
"481","READ_JOL D",16,"B",60,1,60,"READ"
"482","READ_JOL D",16,"B",30,0,30,"READ"
"483","READ_JOL D",16,"B",60,1,60,"READ"
"484","READ_JOL D",16,"B",75,1,80,"READ"
"485","READ_JOL D",16,"B",80,1,80,"READ"
"486","READ_JOL D",16,"B",80,1,80,"READ"
"487","READ_JOL D",16,"B",80,0,80,"READ"
"488","READ_JOL D",16,"B",50,1,50,"READ"
"489","READ_JOL D",16,"B",40,1,40,"READ"
"490","READ_JOL D",16,"B",70,1,70,"READ"
"491","READ_JOL D",16,"B",85,0,80,"READ"
"492","READ_JOL D",16,"B",70,0,70,"READ"
"493","READ_JOL D",16,"B",60,1,60,"READ"
"494","READ_JOL D",16,"B",70,0,70,"READ"
"495","READ_JOL D",16,"B",65,0,60,"READ"
"496","READ_JOL D",16,"B",90,1,90,"READ"
"497","READ_JOL D",16,"F",75,0,80,"READ"
"498","READ_JOL D",16,"F",35,1,40,"READ"
"499","READ_JOL D",16,"F",90,1,90,"READ"
"500","READ_JOL D",16,"F",50,1,50,"READ"
"501","READ_JOL D",16,"F",60,1,60,"READ"
"502","READ_JOL D",16,"F",50,1,50,"READ"
"503","READ_JOL D",16,"F",40,0,40,"READ"
"504","READ_JOL D",16,"F",100,1,100,"READ"
"505","READ_JOL D",16,"F",90,1,90,"READ"
"506","READ_JOL D",16,"F",90,1,90,"READ"
"507","READ_JOL D",16,"F",55,1,60,"READ"
"508","READ_JOL D",16,"F",70,1,70,"READ"
"509","READ_JOL D",16,"F",65,1,60,"READ"
"510","READ_JOL D",16,"F",40,1,40,"READ"
"511","READ_JOL D",16,"F",50,1,50,"READ"
"512","READ_JOL D",16,"F",50,1,50,"READ"
"513","READ_JOL D",16,"F",50,1,50,"READ"
"514","READ_JOL D",16,"F",50,1,50,"READ"
"515","READ_JOL D",16,"F",60,1,60,"READ"
