"","ExperimentName","Subject","Direction","JOL","Scored","JOL_rounded","condition"
"516","IS_JOL D",8,"F",80,1,80,"IS"
"517","IS_JOL D",8,"F",90,1,90,"IS"
"518","IS_JOL D",8,"F",40,0,40,"IS"
"519","IS_JOL D",8,"F",100,0,100,"IS"
"520","IS_JOL D",8,"F",50,1,50,"IS"
"521","IS_JOL D",8,"S",50,1,50,"IS"
"522","IS_JOL D",8,"S",100,1,100,"IS"
"523","IS_JOL D",8,"S",80,1,80,"IS"
"524","IS_JOL D",8,"S",70,0,70,"IS"
"525","IS_JOL D",8,"S",90,1,90,"IS"
"526","IS_JOL D",8,"S",60,0,60,"IS"
"527","IS_JOL D",8,"S",90,0,90,"IS"
"528","IS_JOL D",8,"S",100,1,100,"IS"
"529","IS_JOL D",8,"S",60,0,60,"IS"
"530","IS_JOL D",8,"S",100,0,100,"IS"
"531","IS_JOL D",8,"S",100,1,100,"IS"
"532","IS_JOL D",8,"S",90,0,90,"IS"
"533","IS_JOL D",8,"S",90,0,90,"IS"
"534","IS_JOL D",8,"S",100,1,100,"IS"
"535","IS_JOL D",8,"S",60,0,60,"IS"
"536","IS_JOL D",8,"S",90,1,90,"IS"
"537","IS_JOL D",8,"S",90,1,90,"IS"
"538","IS_JOL D",8,"S",10,0,10,"IS"
"539","IS_JOL D",8,"S",100,1,100,"IS"
"540","IS_JOL D",8,"S",90,0,90,"IS"
"541","IS_JOL D",8,"U",0,0,0,"IS"
"542","IS_JOL D",8,"U",0,0,0,"IS"
"543","IS_JOL D",8,"U",0,0,0,"IS"
"544","IS_JOL D",8,"U",0,0,0,"IS"
"545","IS_JOL D",8,"U",60,0,60,"IS"
"546","IS_JOL D",8,"U",0,0,0,"IS"
"547","IS_JOL D",8,"U",10,0,10,"IS"
"548","IS_JOL D",8,"U",10,0,10,"IS"
"549","IS_JOL D",8,"U",10,0,10,"IS"
"550","IS_JOL D",8,"U",0,0,0,"IS"
"551","IS_JOL D",8,"U",60,0,60,"IS"
"552","IS_JOL D",8,"U",0,0,0,"IS"
"553","IS_JOL D",8,"U",0,0,0,"IS"
"554","IS_JOL D",8,"U",0,0,0,"IS"
"555","IS_JOL D",8,"U",70,0,70,"IS"
"556","IS_JOL D",8,"U",70,0,70,"IS"
"557","IS_JOL D",8,"U",0,0,0,"IS"
"558","IS_JOL D",8,"U",70,0,70,"IS"
"559","IS_JOL D",8,"U",40,0,40,"IS"
"560","IS_JOL D",8,"U",0,0,0,"IS"
"561","IS_JOL D",8,"B",20,0,20,"IS"
"562","IS_JOL D",8,"B",90,0,90,"IS"
"563","IS_JOL D",8,"B",10,0,10,"IS"
"564","IS_JOL D",8,"B",30,0,30,"IS"
"565","IS_JOL D",8,"B",90,0,90,"IS"
"566","IS_JOL D",8,"B",30,0,30,"IS"
"567","IS_JOL D",8,"B",10,0,10,"IS"
"568","IS_JOL D",8,"B",90,0,90,"IS"
"569","IS_JOL D",8,"B",50,0,50,"IS"
"570","IS_JOL D",8,"B",90,0,90,"IS"
"571","IS_JOL D",8,"B",40,0,40,"IS"
"572","IS_JOL D",8,"B",40,0,40,"IS"
"573","IS_JOL D",8,"B",90,0,90,"IS"
"574","IS_JOL D",8,"B",80,1,80,"IS"
"575","IS_JOL D",8,"B",10,1,10,"IS"
"576","IS_JOL D",8,"B",90,0,90,"IS"
"577","IS_JOL D",8,"B",40,0,40,"IS"
"578","IS_JOL D",8,"B",60,0,60,"IS"
"579","IS_JOL D",8,"B",0,1,0,"IS"
"580","IS_JOL D",8,"B",90,0,90,"IS"
"581","IS_JOL D",8,"F",40,0,40,"IS"
"582","IS_JOL D",8,"F",40,0,40,"IS"
"583","IS_JOL D",8,"F",50,0,50,"IS"
"584","IS_JOL D",8,"F",20,0,20,"IS"
"585","IS_JOL D",8,"F",10,0,10,"IS"
"586","IS_JOL D",8,"F",50,0,50,"IS"
"587","IS_JOL D",8,"F",90,0,90,"IS"
"588","IS_JOL D",8,"F",90,0,90,"IS"
"589","IS_JOL D",8,"F",40,1,40,"IS"
"590","IS_JOL D",8,"F",10,0,10,"IS"
"591","IS_JOL D",8,"F",10,1,10,"IS"
"592","IS_JOL D",8,"F",90,1,90,"IS"
"593","IS_JOL D",8,"F",10,0,10,"IS"
"594","IS_JOL D",8,"F",10,1,10,"IS"
"595","IS_JOL D",8,"F",90,1,90,"IS"
"596","IS_JOL D",8,"F",40,0,40,"IS"
"597","IS_JOL D",8,"F",10,1,10,"IS"
"598","IS_JOL D",8,"F",90,0,90,"IS"
"599","IS_JOL D",8,"F",10,1,10,"IS"
"600","IS_JOL D",8,"F",90,1,90,"IS"
"601","IS_JOL D",8,"S",50,0,50,"IS"
"602","IS_JOL D",8,"S",90,1,90,"IS"
"603","IS_JOL D",8,"S",50,1,50,"IS"
"604","IS_JOL D",8,"S",90,0,90,"IS"
"605","IS_JOL D",8,"S",70,1,70,"IS"
"606","IS_JOL D",8,"S",30,0,30,"IS"
"607","IS_JOL D",8,"S",10,0,10,"IS"
"608","IS_JOL D",8,"S",90,1,90,"IS"
"609","IS_JOL D",8,"S",80,1,80,"IS"
"610","IS_JOL D",8,"S",70,1,70,"IS"
"611","IS_JOL D",8,"S",20,1,20,"IS"
"612","IS_JOL D",8,"S",90,1,90,"IS"
"613","IS_JOL D",8,"S",90,0,90,"IS"
"614","IS_JOL D",8,"S",90,0,90,"IS"
"615","IS_JOL D",8,"S",50,1,50,"IS"
"616","IS_JOL D",8,"S",50,0,50,"IS"
"617","IS_JOL D",8,"S",0,0,0,"IS"
"618","IS_JOL D",8,"S",90,0,90,"IS"
"619","IS_JOL D",8,"S",10,0,10,"IS"
"620","IS_JOL D",8,"S",90,1,90,"IS"
"621","IS_JOL D",8,"U",0,0,0,"IS"
"622","IS_JOL D",8,"U",0,0,0,"IS"
"623","IS_JOL D",8,"U",0,0,0,"IS"
"624","IS_JOL D",8,"U",90,0,90,"IS"
"625","IS_JOL D",8,"U",20,0,20,"IS"
"626","IS_JOL D",8,"U",10,0,10,"IS"
"627","IS_JOL D",8,"U",0,0,0,"IS"
"628","IS_JOL D",8,"U",20,0,20,"IS"
"629","IS_JOL D",8,"U",0,1,0,"IS"
"630","IS_JOL D",8,"U",40,0,40,"IS"
"631","IS_JOL D",8,"U",0,0,0,"IS"
"632","IS_JOL D",8,"U",10,0,10,"IS"
"633","IS_JOL D",8,"U",0,0,0,"IS"
"634","IS_JOL D",8,"U",10,0,10,"IS"
"635","IS_JOL D",8,"U",50,0,50,"IS"
"636","IS_JOL D",8,"U",40,0,40,"IS"
"637","IS_JOL D",8,"U",0,0,0,"IS"
"638","IS_JOL D",8,"U",30,0,30,"IS"
"639","IS_JOL D",8,"U",30,0,30,"IS"
"640","IS_JOL D",8,"U",0,0,0,"IS"
"641","IS_JOL A",17,"F",75,1,80,"IS"
"642","IS_JOL A",17,"F",95,1,100,"IS"
"643","IS_JOL A",17,"F",95,1,100,"IS"
"644","IS_JOL A",17,"F",30,0,30,"IS"
"645","IS_JOL A",17,"F",55,1,60,"IS"
"646","IS_JOL A",17,"F",75,0,80,"IS"
"647","IS_JOL A",17,"F",40,0,40,"IS"
"648","IS_JOL A",17,"F",75,1,80,"IS"
"649","IS_JOL A",17,"F",80,1,80,"IS"
"650","IS_JOL A",17,"F",80,1,80,"IS"
"651","IS_JOL A",17,"F",50,1,50,"IS"
"652","IS_JOL A",17,"F",85,1,80,"IS"
"653","IS_JOL A",17,"F",90,0,90,"IS"
"654","IS_JOL A",17,"F",15,1,20,"IS"
"655","IS_JOL A",17,"F",70,1,70,"IS"
"656","IS_JOL A",17,"F",80,1,80,"IS"
"657","IS_JOL A",17,"F",70,1,70,"IS"
"658","IS_JOL A",17,"F",80,1,80,"IS"
"659","IS_JOL A",17,"F",90,1,90,"IS"
"660","IS_JOL A",17,"F",70,1,70,"IS"
"661","IS_JOL A",17,"B",76,1,80,"IS"
"662","IS_JOL A",17,"B",90,1,90,"IS"
"663","IS_JOL A",17,"B",50,1,50,"IS"
"664","IS_JOL A",17,"B",85,0,80,"IS"
"665","IS_JOL A",17,"B",100,1,100,"IS"
"666","IS_JOL A",17,"B",80,1,80,"IS"
"667","IS_JOL A",17,"B",90,0,90,"IS"
"668","IS_JOL A",17,"B",90,1,90,"IS"
"669","IS_JOL A",17,"B",90,1,90,"IS"
"670","IS_JOL A",17,"B",60,0,60,"IS"
"671","IS_JOL A",17,"B",56,1,60,"IS"
"672","IS_JOL A",17,"B",90,1,90,"IS"
"673","IS_JOL A",17,"B",60,0,60,"IS"
"674","IS_JOL A",17,"B",85,1,80,"IS"
"675","IS_JOL A",17,"B",45,0,40,"IS"
"676","IS_JOL A",17,"B",80,0,80,"IS"
"677","IS_JOL A",17,"B",85,0,80,"IS"
"678","IS_JOL A",17,"B",95,1,100,"IS"
"679","IS_JOL A",17,"B",95,1,100,"IS"
"680","IS_JOL A",17,"B",78,1,80,"IS"
"681","IS_JOL A",17,"S",89,1,90,"IS"
"682","IS_JOL A",17,"S",67,0,70,"IS"
"683","IS_JOL A",17,"S",60,1,60,"IS"
"684","IS_JOL A",17,"S",80,1,80,"IS"
"685","IS_JOL A",17,"S",76,1,80,"IS"
"686","IS_JOL A",17,"S",85,1,80,"IS"
"687","IS_JOL A",17,"S",60,1,60,"IS"
"688","IS_JOL A",17,"S",76,1,80,"IS"
"689","IS_JOL A",17,"S",95,1,100,"IS"
"690","IS_JOL A",17,"S",70,1,70,"IS"
"691","IS_JOL A",17,"S",100,0,100,"IS"
"692","IS_JOL A",17,"S",67,1,70,"IS"
"693","IS_JOL A",17,"S",80,1,80,"IS"
"694","IS_JOL A",17,"S",86,1,90,"IS"
"695","IS_JOL A",17,"S",90,1,90,"IS"
"696","IS_JOL A",17,"S",90,1,90,"IS"
"697","IS_JOL A",17,"S",89,1,90,"IS"
"698","IS_JOL A",17,"S",90,1,90,"IS"
"699","IS_JOL A",17,"S",80,1,80,"IS"
"700","IS_JOL A",17,"S",95,1,100,"IS"
"701","IS_JOL A",17,"U",34,0,30,"IS"
"702","IS_JOL A",17,"U",45,1,40,"IS"
"703","IS_JOL A",17,"U",34,0,30,"IS"
"704","IS_JOL A",17,"U",30,1,30,"IS"
"705","IS_JOL A",17,"U",10,0,10,"IS"
"706","IS_JOL A",17,"U",35,0,40,"IS"
"707","IS_JOL A",17,"U",15,0,20,"IS"
"708","IS_JOL A",17,"U",30,0,30,"IS"
"709","IS_JOL A",17,"U",24,0,20,"IS"
"710","IS_JOL A",17,"U",70,1,70,"IS"
"711","IS_JOL A",17,"U",45,0,40,"IS"
"712","IS_JOL A",17,"U",55,0,60,"IS"
"713","IS_JOL A",17,"U",23,0,20,"IS"
"714","IS_JOL A",17,"U",65,0,60,"IS"
"715","IS_JOL A",17,"U",45,0,40,"IS"
"716","IS_JOL A",17,"U",40,0,40,"IS"
"717","IS_JOL A",17,"U",25,0,20,"IS"
"718","IS_JOL A",17,"U",15,0,20,"IS"
"719","IS_JOL A",17,"U",20,0,20,"IS"
"720","IS_JOL A",17,"U",10,1,10,"IS"
"721","IS_JOL A",17,"F",90,1,90,"IS"
"722","IS_JOL A",17,"F",85,1,80,"IS"
"723","IS_JOL A",17,"F",75,1,80,"IS"
"724","IS_JOL A",17,"F",90,1,90,"IS"
"725","IS_JOL A",17,"F",85,1,80,"IS"
"726","IS_JOL A",17,"F",95,1,100,"IS"
"727","IS_JOL A",17,"F",100,1,100,"IS"
"728","IS_JOL A",17,"F",95,1,100,"IS"
"729","IS_JOL A",17,"F",87,1,90,"IS"
"730","IS_JOL A",17,"F",85,1,80,"IS"
"731","IS_JOL A",17,"F",100,1,100,"IS"
"732","IS_JOL A",17,"F",90,1,90,"IS"
"733","IS_JOL A",17,"F",90,1,90,"IS"
"734","IS_JOL A",17,"F",89,1,90,"IS"
"735","IS_JOL A",17,"F",95,1,100,"IS"
"736","IS_JOL A",17,"F",80,1,80,"IS"
"737","IS_JOL A",17,"F",55,1,60,"IS"
"738","IS_JOL A",17,"F",75,0,80,"IS"
"739","IS_JOL A",17,"F",85,1,80,"IS"
"740","IS_JOL A",17,"F",85,1,80,"IS"
"741","IS_JOL A",17,"B",80,0,80,"IS"
"742","IS_JOL A",17,"B",90,0,90,"IS"
"743","IS_JOL A",17,"B",70,1,70,"IS"
"744","IS_JOL A",17,"B",70,1,70,"IS"
"745","IS_JOL A",17,"B",56,1,60,"IS"
"746","IS_JOL A",17,"B",76,0,80,"IS"
"747","IS_JOL A",17,"B",78,0,80,"IS"
"748","IS_JOL A",17,"B",90,0,90,"IS"
"749","IS_JOL A",17,"B",NA,0,NA,"IS"
"750","IS_JOL A",17,"B",76,1,80,"IS"
"751","IS_JOL A",17,"B",100,1,100,"IS"
"752","IS_JOL A",17,"B",NA,0,NA,"IS"
"753","IS_JOL A",17,"B",90,1,90,"IS"
"754","IS_JOL A",17,"B",95,0,100,"IS"
"755","IS_JOL A",17,"B",80,0,80,"IS"
"756","IS_JOL A",17,"B",90,0,90,"IS"
"757","IS_JOL A",17,"B",75,1,80,"IS"
"758","IS_JOL A",17,"B",100,0,100,"IS"
"759","IS_JOL A",17,"B",95,0,100,"IS"
"760","IS_JOL A",17,"B",65,1,60,"IS"
"761","IS_JOL A",17,"S",100,1,100,"IS"
"762","IS_JOL A",17,"S",76,1,80,"IS"
"763","IS_JOL A",17,"S",90,1,90,"IS"
"764","IS_JOL A",17,"S",65,1,60,"IS"
"765","IS_JOL A",17,"S",100,0,100,"IS"
"766","IS_JOL A",17,"S",48,0,50,"IS"
"767","IS_JOL A",17,"S",76,0,80,"IS"
"768","IS_JOL A",17,"S",75,1,80,"IS"
"769","IS_JOL A",17,"S",90,1,90,"IS"
"770","IS_JOL A",17,"S",100,1,100,"IS"
"771","IS_JOL A",17,"S",0,1,0,"IS"
"772","IS_JOL A",17,"S",82,1,80,"IS"
"773","IS_JOL A",17,"S",100,1,100,"IS"
"774","IS_JOL A",17,"S",90,1,90,"IS"
"775","IS_JOL A",17,"S",20,0,20,"IS"
"776","IS_JOL A",17,"S",87,1,90,"IS"
"777","IS_JOL A",17,"S",89,1,90,"IS"
"778","IS_JOL A",17,"S",75,1,80,"IS"
"779","IS_JOL A",17,"S",70,1,70,"IS"
"780","IS_JOL A",17,"S",95,1,100,"IS"
"781","IS_JOL A",17,"U",40,0,40,"IS"
"782","IS_JOL A",17,"U",45,0,40,"IS"
"783","IS_JOL A",17,"U",20,0,20,"IS"
"784","IS_JOL A",17,"U",65,0,60,"IS"
"785","IS_JOL A",17,"U",65,0,60,"IS"
"786","IS_JOL A",17,"U",5,0,0,"IS"
"787","IS_JOL A",17,"U",60,0,60,"IS"
"788","IS_JOL A",17,"U",55,0,60,"IS"
"789","IS_JOL A",17,"U",70,0,70,"IS"
"790","IS_JOL A",17,"U",65,0,60,"IS"
"791","IS_JOL A",17,"U",76,0,80,"IS"
"792","IS_JOL A",17,"U",60,0,60,"IS"
"793","IS_JOL A",17,"U",34,0,30,"IS"
"794","IS_JOL A",17,"U",67,0,70,"IS"
"795","IS_JOL A",17,"U",57,0,60,"IS"
"796","IS_JOL A",17,"U",76,0,80,"IS"
"797","IS_JOL A",17,"U",10,0,10,"IS"
"798","IS_JOL A",17,"U",55,1,60,"IS"
"799","IS_JOL A",17,"U",30,1,30,"IS"
"800","IS_JOL A",17,"U",87,0,90,"IS"
"801","IS_JOL B",18,"F",23,1,20,"IS"
"802","IS_JOL B",18,"F",50,1,50,"IS"
"803","IS_JOL B",18,"F",10,0,10,"IS"
"804","IS_JOL B",18,"F",11,1,10,"IS"
"805","IS_JOL B",18,"F",10,0,10,"IS"
"806","IS_JOL B",18,"F",1,0,0,"IS"
"807","IS_JOL B",18,"F",36,1,40,"IS"
"808","IS_JOL B",18,"F",88,1,90,"IS"
"809","IS_JOL B",18,"F",50,1,50,"IS"
"810","IS_JOL B",18,"F",10,1,10,"IS"
"811","IS_JOL B",18,"F",11,1,10,"IS"
"812","IS_JOL B",18,"F",43,0,40,"IS"
"813","IS_JOL B",18,"F",24,1,20,"IS"
"814","IS_JOL B",18,"F",21,1,20,"IS"
"815","IS_JOL B",18,"F",24,1,20,"IS"
"816","IS_JOL B",18,"F",50,0,50,"IS"
"817","IS_JOL B",18,"F",12,1,10,"IS"
"818","IS_JOL B",18,"F",58,0,60,"IS"
"819","IS_JOL B",18,"F",10,1,10,"IS"
"820","IS_JOL B",18,"F",10,1,10,"IS"
"821","IS_JOL B",18,"B",66,1,70,"IS"
"822","IS_JOL B",18,"B",20,1,20,"IS"
"823","IS_JOL B",18,"B",5,0,0,"IS"
"824","IS_JOL B",18,"B",10,0,10,"IS"
"825","IS_JOL B",18,"B",10,1,10,"IS"
"826","IS_JOL B",18,"B",10,0,10,"IS"
"827","IS_JOL B",18,"B",100,0,100,"IS"
"828","IS_JOL B",18,"B",36,0,40,"IS"
"829","IS_JOL B",18,"B",22,1,20,"IS"
"830","IS_JOL B",18,"B",5,1,0,"IS"
"831","IS_JOL B",18,"B",36,0,40,"IS"
"832","IS_JOL B",18,"B",30,0,30,"IS"
"833","IS_JOL B",18,"B",10,1,10,"IS"
"834","IS_JOL B",18,"B",21,1,20,"IS"
"835","IS_JOL B",18,"B",30,0,30,"IS"
"836","IS_JOL B",18,"B",10,0,10,"IS"
"837","IS_JOL B",18,"B",10,0,10,"IS"
"838","IS_JOL B",18,"B",10,1,10,"IS"
"839","IS_JOL B",18,"B",NA,0,NA,"IS"
"840","IS_JOL B",18,"B",10,1,10,"IS"
"841","IS_JOL B",18,"S",60,0,60,"IS"
"842","IS_JOL B",18,"S",30,1,30,"IS"
"843","IS_JOL B",18,"S",10,1,10,"IS"
"844","IS_JOL B",18,"S",20,1,20,"IS"
"845","IS_JOL B",18,"S",60,1,60,"IS"
"846","IS_JOL B",18,"S",20,1,20,"IS"
"847","IS_JOL B",18,"S",12,1,10,"IS"
"848","IS_JOL B",18,"S",70,0,70,"IS"
"849","IS_JOL B",18,"S",56,1,60,"IS"
"850","IS_JOL B",18,"S",20,1,20,"IS"
"851","IS_JOL B",18,"S",60,1,60,"IS"
"852","IS_JOL B",18,"S",60,1,60,"IS"
"853","IS_JOL B",18,"S",80,1,80,"IS"
"854","IS_JOL B",18,"S",40,1,40,"IS"
"855","IS_JOL B",18,"S",3,1,0,"IS"
"856","IS_JOL B",18,"S",60,1,60,"IS"
"857","IS_JOL B",18,"S",50,1,50,"IS"
"858","IS_JOL B",18,"S",20,1,20,"IS"
"859","IS_JOL B",18,"S",80,1,80,"IS"
"860","IS_JOL B",18,"S",99,1,100,"IS"
"861","IS_JOL B",18,"U",60,0,60,"IS"
"862","IS_JOL B",18,"U",12,0,10,"IS"
"863","IS_JOL B",18,"U",6,0,10,"IS"
"864","IS_JOL B",18,"U",5,0,0,"IS"
"865","IS_JOL B",18,"U",1,0,0,"IS"
"866","IS_JOL B",18,"U",3,0,0,"IS"
"867","IS_JOL B",18,"U",6,0,10,"IS"
"868","IS_JOL B",18,"U",10,1,10,"IS"
"869","IS_JOL B",18,"U",8,0,10,"IS"
"870","IS_JOL B",18,"U",2,0,0,"IS"
"871","IS_JOL B",18,"U",10,0,10,"IS"
"872","IS_JOL B",18,"U",20,0,20,"IS"
"873","IS_JOL B",18,"U",3,0,0,"IS"
"874","IS_JOL B",18,"U",10,0,10,"IS"
"875","IS_JOL B",18,"U",4,0,0,"IS"
"876","IS_JOL B",18,"U",17,1,20,"IS"
"877","IS_JOL B",18,"U",10,0,10,"IS"
"878","IS_JOL B",18,"U",30,1,30,"IS"
"879","IS_JOL B",18,"U",30,1,30,"IS"
"880","IS_JOL B",18,"U",21,1,20,"IS"
"881","IS_JOL B",18,"F",25,1,20,"IS"
"882","IS_JOL B",18,"F",42,1,40,"IS"
"883","IS_JOL B",18,"F",9,1,10,"IS"
"884","IS_JOL B",18,"F",5,1,0,"IS"
"885","IS_JOL B",18,"F",24,0,20,"IS"
"886","IS_JOL B",18,"F",85,1,80,"IS"
"887","IS_JOL B",18,"F",9,0,10,"IS"
"888","IS_JOL B",18,"F",69,1,70,"IS"
"889","IS_JOL B",18,"F",56,1,60,"IS"
"890","IS_JOL B",18,"F",45,1,40,"IS"
"891","IS_JOL B",18,"F",12,1,10,"IS"
"892","IS_JOL B",18,"F",22,1,20,"IS"
"893","IS_JOL B",18,"F",53,1,50,"IS"
"894","IS_JOL B",18,"F",25,1,20,"IS"
"895","IS_JOL B",18,"F",23,1,20,"IS"
"896","IS_JOL B",18,"F",20,1,20,"IS"
"897","IS_JOL B",18,"F",89,1,90,"IS"
"898","IS_JOL B",18,"F",88,1,90,"IS"
"899","IS_JOL B",18,"F",13,1,10,"IS"
"900","IS_JOL B",18,"F",66,1,70,"IS"
"901","IS_JOL B",18,"B",42,1,40,"IS"
"902","IS_JOL B",18,"B",55,0,60,"IS"
"903","IS_JOL B",18,"B",15,0,20,"IS"
"904","IS_JOL B",18,"B",4,0,0,"IS"
"905","IS_JOL B",18,"B",6,1,10,"IS"
"906","IS_JOL B",18,"B",20,1,20,"IS"
"907","IS_JOL B",18,"B",8,1,10,"IS"
"908","IS_JOL B",18,"B",85,1,80,"IS"
"909","IS_JOL B",18,"B",44,0,40,"IS"
"910","IS_JOL B",18,"B",63,0,60,"IS"
"911","IS_JOL B",18,"B",3,0,0,"IS"
"912","IS_JOL B",18,"B",45,1,40,"IS"
"913","IS_JOL B",18,"B",10,0,10,"IS"
"914","IS_JOL B",18,"B",10,0,10,"IS"
"915","IS_JOL B",18,"B",40,0,40,"IS"
"916","IS_JOL B",18,"B",10,0,10,"IS"
"917","IS_JOL B",18,"B",25,1,20,"IS"
"918","IS_JOL B",18,"B",23,0,20,"IS"
"919","IS_JOL B",18,"B",65,0,60,"IS"
"920","IS_JOL B",18,"B",13,1,10,"IS"
"921","IS_JOL B",18,"S",92,0,90,"IS"
"922","IS_JOL B",18,"S",45,1,40,"IS"
"923","IS_JOL B",18,"S",23,1,20,"IS"
"924","IS_JOL B",18,"S",25,0,20,"IS"
"925","IS_JOL B",18,"S",37,1,40,"IS"
"926","IS_JOL B",18,"S",69,1,70,"IS"
"927","IS_JOL B",18,"S",88,1,90,"IS"
"928","IS_JOL B",18,"S",45,1,40,"IS"
"929","IS_JOL B",18,"S",96,1,100,"IS"
"930","IS_JOL B",18,"S",24,1,20,"IS"
"931","IS_JOL B",18,"S",88,0,90,"IS"
"932","IS_JOL B",18,"S",46,1,50,"IS"
"933","IS_JOL B",18,"S",88,1,90,"IS"
"934","IS_JOL B",18,"S",52,1,50,"IS"
"935","IS_JOL B",18,"S",36,1,40,"IS"
"936","IS_JOL B",18,"S",55,1,60,"IS"
"937","IS_JOL B",18,"S",42,1,40,"IS"
"938","IS_JOL B",18,"S",69,1,70,"IS"
"939","IS_JOL B",18,"S",58,1,60,"IS"
"940","IS_JOL B",18,"S",74,1,70,"IS"
"941","IS_JOL B",18,"U",4,0,0,"IS"
"942","IS_JOL B",18,"U",15,0,20,"IS"
"943","IS_JOL B",18,"U",24,0,20,"IS"
"944","IS_JOL B",18,"U",88,1,90,"IS"
"945","IS_JOL B",18,"U",24,0,20,"IS"
"946","IS_JOL B",18,"U",9,0,10,"IS"
"947","IS_JOL B",18,"U",15,0,20,"IS"
"948","IS_JOL B",18,"U",13,0,10,"IS"
"949","IS_JOL B",18,"U",5,1,0,"IS"
"950","IS_JOL B",18,"U",10,1,10,"IS"
"951","IS_JOL B",18,"U",45,1,40,"IS"
"952","IS_JOL B",18,"U",52,0,50,"IS"
"953","IS_JOL B",18,"U",46,0,50,"IS"
"954","IS_JOL B",18,"U",35,1,40,"IS"
"955","IS_JOL B",18,"U",13,0,10,"IS"
"956","IS_JOL B",18,"U",10,0,10,"IS"
"957","IS_JOL B",18,"U",10,1,10,"IS"
"958","IS_JOL B",18,"U",56,1,60,"IS"
"959","IS_JOL B",18,"U",23,0,20,"IS"
"960","IS_JOL B",18,"U",13,0,10,"IS"
"961","IS_JOL C",19,"F",80,1,80,"IS"
"962","IS_JOL C",19,"F",90,1,90,"IS"
"963","IS_JOL C",19,"F",90,1,90,"IS"
"964","IS_JOL C",19,"F",20,1,20,"IS"
"965","IS_JOL C",19,"F",80,1,80,"IS"
"966","IS_JOL C",19,"F",80,0,80,"IS"
"967","IS_JOL C",19,"F",90,1,90,"IS"
"968","IS_JOL C",19,"F",60,1,60,"IS"
"969","IS_JOL C",19,"F",90,0,90,"IS"
"970","IS_JOL C",19,"F",90,1,90,"IS"
"971","IS_JOL C",19,"F",70,1,70,"IS"
"972","IS_JOL C",19,"F",90,0,90,"IS"
"973","IS_JOL C",19,"F",90,1,90,"IS"
"974","IS_JOL C",19,"F",70,1,70,"IS"
"975","IS_JOL C",19,"F",80,1,80,"IS"
"976","IS_JOL C",19,"F",90,1,90,"IS"
"977","IS_JOL C",19,"F",80,1,80,"IS"
"978","IS_JOL C",19,"F",90,1,90,"IS"
"979","IS_JOL C",19,"F",90,1,90,"IS"
"980","IS_JOL C",19,"F",80,0,80,"IS"
"981","IS_JOL C",19,"B",90,1,90,"IS"
"982","IS_JOL C",19,"B",80,1,80,"IS"
"983","IS_JOL C",19,"B",70,1,70,"IS"
"984","IS_JOL C",19,"B",70,1,70,"IS"
"985","IS_JOL C",19,"B",80,1,80,"IS"
"986","IS_JOL C",19,"B",90,1,90,"IS"
"987","IS_JOL C",19,"B",70,0,70,"IS"
"988","IS_JOL C",19,"B",90,1,90,"IS"
"989","IS_JOL C",19,"B",90,1,90,"IS"
"990","IS_JOL C",19,"B",80,1,80,"IS"
"991","IS_JOL C",19,"B",90,1,90,"IS"
"992","IS_JOL C",19,"B",90,1,90,"IS"
"993","IS_JOL C",19,"B",90,1,90,"IS"
"994","IS_JOL C",19,"B",90,0,90,"IS"
"995","IS_JOL C",19,"B",80,1,80,"IS"
"996","IS_JOL C",19,"B",90,0,90,"IS"
"997","IS_JOL C",19,"B",90,1,90,"IS"
"998","IS_JOL C",19,"B",80,1,80,"IS"
"999","IS_JOL C",19,"B",80,1,80,"IS"
"1000","IS_JOL C",19,"B",90,1,90,"IS"
"1001","IS_JOL C",19,"S",50,1,50,"IS"
"1002","IS_JOL C",19,"S",50,0,50,"IS"
"1003","IS_JOL C",19,"S",80,1,80,"IS"
"1004","IS_JOL C",19,"S",70,1,70,"IS"
"1005","IS_JOL C",19,"S",70,1,70,"IS"
"1006","IS_JOL C",19,"S",90,1,90,"IS"
"1007","IS_JOL C",19,"S",70,0,70,"IS"
"1008","IS_JOL C",19,"S",90,1,90,"IS"
"1009","IS_JOL C",19,"S",99,0,100,"IS"
"1010","IS_JOL C",19,"S",80,1,80,"IS"
"1011","IS_JOL C",19,"S",90,1,90,"IS"
"1012","IS_JOL C",19,"S",60,1,60,"IS"
"1013","IS_JOL C",19,"S",90,1,90,"IS"
"1014","IS_JOL C",19,"S",60,1,60,"IS"
"1015","IS_JOL C",19,"S",90,1,90,"IS"
"1016","IS_JOL C",19,"S",99,1,100,"IS"
"1017","IS_JOL C",19,"S",50,1,50,"IS"
"1018","IS_JOL C",19,"S",75,1,80,"IS"
"1019","IS_JOL C",19,"S",79,1,80,"IS"
"1020","IS_JOL C",19,"S",90,1,90,"IS"
"1021","IS_JOL C",19,"U",50,1,50,"IS"
"1022","IS_JOL C",19,"U",80,0,80,"IS"
"1023","IS_JOL C",19,"U",70,0,70,"IS"
"1024","IS_JOL C",19,"U",80,0,80,"IS"
"1025","IS_JOL C",19,"U",70,0,70,"IS"
"1026","IS_JOL C",19,"U",60,0,60,"IS"
"1027","IS_JOL C",19,"U",70,0,70,"IS"
"1028","IS_JOL C",19,"U",10,0,10,"IS"
"1029","IS_JOL C",19,"U",90,0,90,"IS"
"1030","IS_JOL C",19,"U",30,0,30,"IS"
