"Username","Condition.Description","Direction","Block","JOL","Recall","Version","JOL_rounded","warning"
"w983748_dlh","RELATIONAL","U",2,11,100,"sona",10,"no"
"w984625_KW","RELATIONAL","U",2,0,0,"sona",0,"no"
"946403SK","RELATIONAL","U",2,5,100,"sona",0,"no"
"w10075928","RELATIONAL","U",2,50,100,"sona",50,"no"
"w10095821_krs","RELATIONAL","U",2,44,0,"sona",40,"no"
"w983748_dlh","RELATIONAL","U",2,62,0,"sona",60,"no"
"w984625_KW","RELATIONAL","U",2,12,0,"sona",10,"no"
"946403SK","RELATIONAL","B",2,100,0,"sona",100,"no"
"w10075928","RELATIONAL","B",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","B",2,99,100,"sona",100,"no"
"w983748_dlh","RELATIONAL","B",2,96,100,"sona",100,"no"
"w984625_KW","RELATIONAL","B",2,26,0,"sona",30,"no"
"946403SK","RELATIONAL","F",2,50,0,"sona",50,"no"
"w10075928","RELATIONAL","F",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","F",2,90,100,"sona",90,"no"
"w983748_dlh","RELATIONAL","F",2,75,100,"sona",80,"no"
"w984625_KW","RELATIONAL","F",2,45,100,"sona",40,"no"
"946403SK","RELATIONAL","S",2,10,0,"sona",10,"no"
"w10075928","RELATIONAL","S",2,90,100,"sona",90,"no"
"w10095821_krs","RELATIONAL","S",2,99,100,"sona",100,"no"
"w983748_dlh","RELATIONAL","S",2,92,100,"sona",90,"no"
"w984625_KW","RELATIONAL","S",2,52,100,"sona",50,"no"
"946403SK","RELATIONAL","U",2,0,0,"sona",0,"no"
"w10075928","RELATIONAL","U",2,70,100,"sona",70,"no"
"w10095821_krs","RELATIONAL","U",2,5,0,"sona",0,"no"
"w983748_dlh","RELATIONAL","U",2,12,100,"sona",10,"no"
"w984625_KW","RELATIONAL","U",2,0,0,"sona",0,"no"
"946403SK","RELATIONAL","U",2,0,0,"sona",0,"no"
"w10075928","RELATIONAL","U",2,5,100,"sona",0,"no"
"w10095821_krs","RELATIONAL","U",2,33,0,"sona",30,"no"
"w983748_dlh","RELATIONAL","U",2,12,0,"sona",10,"no"
"w984625_KW","RELATIONAL","U",2,0,0,"sona",0,"no"
"946403SK","RELATIONAL","F",2,10,0,"sona",10,"no"
"w10075928","RELATIONAL","F",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","F",2,90,100,"sona",90,"no"
"w983748_dlh","RELATIONAL","F",2,58,100,"sona",60,"no"
"w984625_KW","RELATIONAL","F",2,32,100,"sona",30,"no"
"946403SK","RELATIONAL","B",2,100,0,"sona",100,"no"
"w10075928","RELATIONAL","B",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","B",2,33,0,"sona",30,"no"
"w983748_dlh","RELATIONAL","B",2,67,100,"sona",70,"no"
"w984625_KW","RELATIONAL","B",2,58,100,"sona",60,"no"
"946403SK","RELATIONAL","F",2,10,100,"sona",10,"no"
"w10075928","RELATIONAL","F",2,20,100,"sona",20,"no"
"w10095821_krs","RELATIONAL","F",2,18,100,"sona",20,"no"
"w983748_dlh","RELATIONAL","F",2,100,100,"sona",100,"no"
"w984625_KW","RELATIONAL","F",2,41,100,"sona",40,"no"
"946403SK","RELATIONAL","B",2,50,0,"sona",50,"no"
"w10075928","RELATIONAL","B",2,30,100,"sona",30,"no"
"w10095821_krs","RELATIONAL","B",2,50,0,"sona",50,"no"
"w983748_dlh","RELATIONAL","B",2,68,0,"sona",70,"no"
"w984625_KW","RELATIONAL","B",2,22,0,"sona",20,"no"
"946403SK","RELATIONAL","B",2,30,0,"sona",30,"no"
"w10075928","RELATIONAL","B",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","B",2,80,0,"sona",80,"no"
"w983748_dlh","RELATIONAL","B",2,23,100,"sona",20,"no"
"w984625_KW","RELATIONAL","B",2,55,0,"sona",60,"no"
"946403SK","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10075928","RELATIONAL","S",2,50,100,"sona",50,"no"
"w10095821_krs","RELATIONAL","S",2,90,0,"sona",90,"no"
"w983748_dlh","RELATIONAL","S",2,35,0,"sona",40,"no"
"w984625_KW","RELATIONAL","S",2,63,100,"sona",60,"no"
"946403SK","RELATIONAL","F",2,50,0,"sona",50,"no"
"w10075928","RELATIONAL","F",2,90,100,"sona",90,"no"
"w10095821_krs","RELATIONAL","F",2,90,0,"sona",90,"no"
"w983748_dlh","RELATIONAL","F",2,87,100,"sona",90,"no"
"w984625_KW","RELATIONAL","F",2,45,100,"sona",40,"no"
"946403SK","RELATIONAL","F",2,100,100,"sona",100,"no"
"w10075928","RELATIONAL","F",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","F",2,100,100,"sona",100,"no"
"w983748_dlh","RELATIONAL","F",2,87,100,"sona",90,"no"
"w984625_KW","RELATIONAL","F",2,16,100,"sona",20,"no"
"946403SK","RELATIONAL","U",2,10,0,"sona",10,"no"
"w10075928","RELATIONAL","U",2,20,100,"sona",20,"no"
"w10095821_krs","RELATIONAL","U",2,12,0,"sona",10,"no"
"w983748_dlh","RELATIONAL","U",2,21,0,"sona",20,"no"
"w984625_KW","RELATIONAL","U",2,0,100,"sona",0,"no"
"946403SK","RELATIONAL","B",2,55,100,"sona",60,"no"
"w10075928","RELATIONAL","B",2,90,100,"sona",90,"no"
"w10095821_krs","RELATIONAL","B",2,50,0,"sona",50,"no"
"w983748_dlh","RELATIONAL","B",2,74,100,"sona",70,"no"
"w984625_KW","RELATIONAL","B",2,22,100,"sona",20,"no"
"946403SK","RELATIONAL","S",2,10,0,"sona",10,"no"
"w10075928","RELATIONAL","S",2,90,100,"sona",90,"no"
"w10095821_krs","RELATIONAL","S",2,90,100,"sona",90,"no"
"w983748_dlh","RELATIONAL","S",2,78,100,"sona",80,"no"
"w984625_KW","RELATIONAL","S",2,51,100,"sona",50,"no"
"946403SK","RELATIONAL","U",2,20,0,"sona",20,"no"
"w10075928","RELATIONAL","U",2,80,100,"sona",80,"no"
"w10095821_krs","RELATIONAL","U",2,80,0,"sona",80,"no"
"w983748_dlh","RELATIONAL","U",2,7,100,"sona",10,"no"
"w984625_KW","RELATIONAL","U",2,32,0,"sona",30,"no"
"946403SK","RELATIONAL","S",2,20,0,"sona",20,"no"
"w10075928","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","S",2,90,0,"sona",90,"no"
"w983748_dlh","RELATIONAL","S",2,97,0,"sona",100,"no"
"w984625_KW","RELATIONAL","S",2,65,100,"sona",60,"no"
"946403SK","RELATIONAL","U",2,10,0,"sona",10,"no"
"w10075928","RELATIONAL","U",2,50,100,"sona",50,"no"
"w10095821_krs","RELATIONAL","U",2,55,0,"sona",60,"no"
"w983748_dlh","RELATIONAL","U",2,82,100,"sona",80,"no"
"w984625_KW","RELATIONAL","U",2,0,100,"sona",0,"no"
"946403SK","RELATIONAL","B",2,0,100,"sona",0,"no"
"w10075928","RELATIONAL","B",2,90,100,"sona",90,"no"
"w10095821_krs","RELATIONAL","B",2,50,0,"sona",50,"no"
"w983748_dlh","RELATIONAL","B",2,66,0,"sona",70,"no"
"w984625_KW","RELATIONAL","B",2,26,0,"sona",30,"no"
"946403SK","RELATIONAL","U",2,0,0,"sona",0,"no"
"w10075928","RELATIONAL","U",2,40,100,"sona",40,"no"
"w10095821_krs","RELATIONAL","U",2,44,0,"sona",40,"no"
"w983748_dlh","RELATIONAL","U",2,10,0,"sona",10,"no"
"w984625_KW","RELATIONAL","U",2,0,0,"sona",0,"no"
"946403SK","RELATIONAL","F",2,100,0,"sona",100,"no"
"w10075928","RELATIONAL","F",2,100,0,"sona",100,"no"
"w10095821_krs","RELATIONAL","F",2,99,0,"sona",100,"no"
"w983748_dlh","RELATIONAL","F",2,99,100,"sona",100,"no"
"w984625_KW","RELATIONAL","F",2,12,100,"sona",10,"no"
"946403SK","RELATIONAL","S",2,2,0,"sona",0,"no"
"w10075928","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","S",2,50,0,"sona",50,"no"
"w983748_dlh","RELATIONAL","S",2,99,100,"sona",100,"no"
"w984625_KW","RELATIONAL","S",2,25,100,"sona",20,"no"
"946403SK","RELATIONAL","S",2,0,0,"sona",0,"no"
"w10075928","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","S",2,55,100,"sona",60,"no"
"w983748_dlh","RELATIONAL","S",2,99,100,"sona",100,"no"
"w984625_KW","RELATIONAL","S",2,22,0,"sona",20,"no"
"946403SK","RELATIONAL","F",2,0,0,"sona",0,"no"
"w10075928","RELATIONAL","F",2,40,100,"sona",40,"no"
"w10095821_krs","RELATIONAL","F",2,40,0,"sona",40,"no"
"w983748_dlh","RELATIONAL","F",2,87,100,"sona",90,"no"
"w984625_KW","RELATIONAL","F",2,12,100,"sona",10,"no"
"946403SK","RELATIONAL","S",2,85,0,"sona",80,"no"
"w10075928","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","S",2,89,100,"sona",90,"no"
"w983748_dlh","RELATIONAL","S",2,96,100,"sona",100,"no"
"w984625_KW","RELATIONAL","S",2,15,100,"sona",20,"no"
"946403SK","RELATIONAL","B",2,10,0,"sona",10,"no"
"w10075928","RELATIONAL","B",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","B",2,100,0,"sona",100,"no"
"w983748_dlh","RELATIONAL","B",2,29,100,"sona",30,"no"
"w984625_KW","RELATIONAL","B",2,13,0,"sona",10,"no"
"946403SK","RELATIONAL","U",2,32,0,"sona",30,"no"
"w10075928","RELATIONAL","U",2,20,100,"sona",20,"no"
"w10095821_krs","RELATIONAL","U",2,1,0,"sona",0,"no"
"w983748_dlh","RELATIONAL","U",2,23,100,"sona",20,"no"
"w984625_KW","RELATIONAL","U",2,0,0,"sona",0,"no"
"946403SK","RELATIONAL","B",2,25,0,"sona",20,"no"
"w10075928","RELATIONAL","B",2,80,100,"sona",80,"no"
"w10095821_krs","RELATIONAL","B",2,90,0,"sona",90,"no"
"w983748_dlh","RELATIONAL","B",2,64,0,"sona",60,"no"
"w984625_KW","RELATIONAL","B",2,34,0,"sona",30,"no"
"946403SK","RELATIONAL","F",2,30,0,"sona",30,"no"
"w10075928","RELATIONAL","F",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","F",2,100,0,"sona",100,"no"
"w983748_dlh","RELATIONAL","F",2,95,100,"sona",100,"no"
"w984625_KW","RELATIONAL","F",2,55,100,"sona",60,"no"
"946403SK","RELATIONAL","F",2,50,0,"sona",50,"no"
"w10075928","RELATIONAL","F",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","F",2,100,0,"sona",100,"no"
"w983748_dlh","RELATIONAL","F",2,96,100,"sona",100,"no"
"w984625_KW","RELATIONAL","F",2,42,100,"sona",40,"no"
"946403SK","RELATIONAL","S",2,0,0,"sona",0,"no"
"w10075928","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","S",2,90,0,"sona",90,"no"
"w983748_dlh","RELATIONAL","S",2,97,100,"sona",100,"no"
"w984625_KW","RELATIONAL","S",2,21,100,"sona",20,"no"
"946403SK","RELATIONAL","S",2,0,100,"sona",0,"no"
"w10075928","RELATIONAL","S",2,100,100,"sona",100,"no"
"w10095821_krs","RELATIONAL","S",2,99,0,"sona",100,"no"
"w983748_dlh","RELATIONAL","S",2,88,100,"sona",90,"no"
"w984625_KW","RELATIONAL","S",2,55,100,"sona",60,"no"
"946403SK","RELATIONAL","F",2,30,100,"sona",30,"no"
"w10075928","RELATIONAL","F",2,80,100,"sona",80,"no"
"w10095821_krs","RELATIONAL","F",2,90,100,"sona",90,"no"
"w983748_dlh","RELATIONAL","F",2,100,100,"sona",100,"no"
"w984625_KW","RELATIONAL","F",2,22,100,"sona",20,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,5,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,50,100,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,30,100,"prolific",30,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,65,100,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,100,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,100,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,0,100,"prolific",0,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,40,100,"prolific",40,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,95,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,50,100,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,75,0,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,85,100,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,100,0,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,80,100,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,20,0,"prolific",20,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,10,0,"prolific",10,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,60,100,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,50,0,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,50,100,"prolific",50,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,70,100,"prolific",70,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,50,100,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,45,100,"prolific",40,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,85,100,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,90,100,"prolific",90,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,20,100,"prolific",20,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,60,100,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,1,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,29,0,"prolific",30,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,95,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,80,0,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,20,0,"prolific",20,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,20,0,"prolific",20,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,65,100,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,100,100,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,100,100,"prolific",100,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,100,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,25,100,"prolific",20,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,85,0,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,20,0,"prolific",20,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,80,100,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,50,100,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,90,0,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,0,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,75,100,"prolific",80,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,70,100,"prolific",70,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,100,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,24,0,"prolific",20,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,80,100,"prolific",80,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,95,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,50,0,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,80,0,"prolific",80,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,75,0,"prolific",80,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,40,100,"prolific",40,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,40,0,"prolific",40,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,90,0,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,90,0,"prolific",90,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,60,0,"prolific",60,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,60,100,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,80,0,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,25,100,"prolific",20,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,69,100,"prolific",70,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,80,100,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,75,0,"prolific",80,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,30,0,"prolific",30,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,80,100,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,70,0,"prolific",70,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,25,100,"prolific",20,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,20,0,"prolific",20,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,80,100,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,40,0,"prolific",40,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,65,100,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,10,100,"prolific",10,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,50,0,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,80,100,"prolific",80,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,75,0,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,50,100,"prolific",50,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,60,0,"prolific",60,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,0,100,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,10,0,"prolific",10,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,100,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,80,100,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,60,100,"prolific",60,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,7,0,"prolific",10,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,65,0,"prolific",60,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,10,100,"prolific",10,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,30,100,"prolific",30,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,75,100,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","U",2,10,100,"prolific",10,"no"
"5d8668708488350001027a70","RELATIONAL","U",2,5,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","U",2,3,0,"prolific",0,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","U",2,0,0,"prolific",0,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5d8668708488350001027a70","RELATIONAL","S",2,50,100,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","S",2,90,100,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","S",2,100,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,100,100,"prolific",100,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,50,100,"prolific",50,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,28,0,"prolific",30,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,95,100,"prolific",100,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,0,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,100,0,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,95,0,"prolific",100,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,70,100,"prolific",70,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,40,100,"prolific",40,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","B",2,75,100,"prolific",80,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5d8668708488350001027a70","RELATIONAL","F",2,100,100,"prolific",100,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","F",2,89,100,"prolific",90,"no"
"5ec81bad59d9242d8d1c0e93","RELATIONAL","F",2,90,100,"prolific",90,"no"
"5b92bd88f2ac7e0001d8a45f","RELATIONAL","B",2,80,100,"prolific",80,"no"
"5d8668708488350001027a70","RELATIONAL","B",2,0,0,"prolific",0,"no"
"5e9469e595a31b000a3cec29","RELATIONAL","B",2,0,0,"prolific",0,"no"
