"Username","Condition.Description","Direction","Block","JOL","Recall_Score","Version"
"W832552_JRR","READ","F",2,10,100,"Collector"
"w10076838","READ","S",2,50,0,"Collector"
"w10084909JR","READ","S",2,67,0,"Collector"
"W832552_JRR","READ","S",2,100,100,"Collector"
"w10076838","READ","S",2,50,0,"Collector"
"w10084909JR","READ","S",2,0,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","F",2,50,100,"Collector"
"w10084909JR","READ","F",2,62,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","F",2,50,0,"Collector"
"w10084909JR","READ","F",2,56,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","B",2,40,0,"Collector"
"w10084909JR","READ","B",2,35,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,63,0,"Collector"
"W832552_JRR","READ","U",2,20,0,"Collector"
"w10076838","READ","B",2,0,100,"Collector"
"w10084909JR","READ","B",2,67,0,"Collector"
"W832552_JRR","READ","B",2,100,0,"Collector"
"w10076838","READ","B",2,30,100,"Collector"
"w10084909JR","READ","B",2,23,0,"Collector"
"W832552_JRR","READ","B",2,75,100,"Collector"
"w10076838","READ","S",2,50,0,"Collector"
"w10084909JR","READ","S",2,4,0,"Collector"
"W832552_JRR","READ","S",2,50,100,"Collector"
"w10076838","READ","S",2,40,0,"Collector"
"w10084909JR","READ","S",2,76,0,"Collector"
"W832552_JRR","READ","S",2,100,100,"Collector"
"w10076838","READ","F",2,50,0,"Collector"
"w10084909JR","READ","F",2,78,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","B",2,30,0,"Collector"
"w10084909JR","READ","B",2,23,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","F",2,30,100,"Collector"
"w10084909JR","READ","F",2,34,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","S",2,60,0,"Collector"
"w10084909JR","READ","S",2,34,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","F",2,20,0,"Collector"
"w10084909JR","READ","F",2,34,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","F",2,25,100,"Collector"
"w10084909JR","READ","F",2,34,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","F",2,50,0,"Collector"
"w10084909JR","READ","F",2,4,0,"Collector"
"W832552_JRR","READ","F",2,20,0,"Collector"
"w10076838","READ","B",2,40,0,"Collector"
"w10084909JR","READ","B",2,23,0,"Collector"
"W832552_JRR","READ","B",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,44,0,"Collector"
"W832552_JRR","READ","U",2,25,0,"Collector"
"w10076838","READ","B",2,20,0,"Collector"
"w10084909JR","READ","B",2,64,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","S",2,90,0,"Collector"
"w10084909JR","READ","S",2,7,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","S",2,40,100,"Collector"
"w10084909JR","READ","S",2,8,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","F",2,50,0,"Collector"
"w10084909JR","READ","F",2,54,0,"Collector"
"W832552_JRR","READ","F",2,25,0,"Collector"
"w10076838","READ","B",2,30,0,"Collector"
"w10084909JR","READ","B",2,54,0,"Collector"
"W832552_JRR","READ","B",2,25,100,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,45,0,"Collector"
"W832552_JRR","READ","U",2,20,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,33,0,"Collector"
"W832552_JRR","READ","U",2,100,0,"Collector"
"w10076838","READ","S",2,60,100,"Collector"
"w10084909JR","READ","S",2,8,0,"Collector"
"W832552_JRR","READ","S",2,100,100,"Collector"
"w10076838","READ","F",2,20,0,"Collector"
"w10084909JR","READ","F",2,6,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","U",2,0,100,"Collector"
"w10084909JR","READ","U",2,24,0,"Collector"
"W832552_JRR","READ","U",2,100,0,"Collector"
"w10076838","READ","S",2,40,100,"Collector"
"w10084909JR","READ","S",2,23,0,"Collector"
"W832552_JRR","READ","S",2,25,100,"Collector"
"w10076838","READ","B",2,50,0,"Collector"
"w10084909JR","READ","B",2,64,0,"Collector"
"W832552_JRR","READ","B",2,100,0,"Collector"
"w10076838","READ","B",2,50,0,"Collector"
"w10084909JR","READ","B",2,23,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","B",2,0,0,"Collector"
"w10084909JR","READ","B",2,5,0,"Collector"
"W832552_JRR","READ","B",2,100,0,"Collector"
"w10076838","READ","F",2,50,0,"Collector"
"w10084909JR","READ","F",2,23,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","B",2,20,0,"Collector"
"w10084909JR","READ","B",2,3,0,"Collector"
"W832552_JRR","READ","B",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,34,0,"Collector"
"W832552_JRR","READ","U",2,25,0,"Collector"
"w10076838","READ","F",2,60,0,"Collector"
"w10084909JR","READ","F",2,76,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,15,0,"Collector"
"W832552_JRR","READ","U",2,100,0,"Collector"
"w10076838","READ","B",2,10,0,"Collector"
"w10084909JR","READ","B",2,87,0,"Collector"
"W832552_JRR","READ","B",2,25,0,"Collector"
"w10076838","READ","S",2,50,100,"Collector"
"w10084909JR","READ","S",2,34,0,"Collector"
"W832552_JRR","READ","S",2,10,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,23,0,"Collector"
"W832552_JRR","READ","U",2,20,0,"Collector"
"w10076838","READ","S",2,40,100,"Collector"
"w10084909JR","READ","S",2,23,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","F",2,50,0,"Collector"
"w10084909JR","READ","F",2,54,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,7,0,"Collector"
"W832552_JRR","READ","U",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,5,0,"Collector"
"W832552_JRR","READ","U",2,100,0,"Collector"
"w10076838","READ","F",2,20,100,"Collector"
"w10084909JR","READ","F",2,45,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","S",2,30,0,"Collector"
"w10084909JR","READ","S",2,88,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","S",2,60,0,"Collector"
"w10084909JR","READ","S",2,7,0,"Collector"
"W832552_JRR","READ","S",2,100,100,"Collector"
"w10076838","READ","F",2,60,100,"Collector"
"w10084909JR","READ","F",2,75,0,"Collector"
"W832552_JRR","READ","F",2,100,100,"Collector"
"w10076838","READ","B",2,25,0,"Collector"
"w10084909JR","READ","B",2,96,0,"Collector"
"W832552_JRR","READ","B",2,75,0,"Collector"
"w10076838","READ","B",2,60,100,"Collector"
"w10084909JR","READ","B",2,2,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","B",2,40,0,"Collector"
"w10084909JR","READ","B",2,56,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","S",2,60,0,"Collector"
"w10084909JR","READ","S",2,4,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,23,0,"Collector"
"W832552_JRR","READ","U",2,25,0,"Collector"
"w10076838","READ","U",2,10,0,"Collector"
"w10084909JR","READ","U",2,34,0,"Collector"
"W832552_JRR","READ","U",2,20,0,"Collector"
"w10076838","READ","B",2,10,0,"Collector"
"w10084909JR","READ","B",2,76,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","F",2,10,0,"Collector"
"w10084909JR","READ","F",2,45,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","S",2,50,0,"Collector"
"w10084909JR","READ","S",2,56,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","B",2,40,0,"Collector"
"w10084909JR","READ","B",2,5,0,"Collector"
"W832552_JRR","READ","B",2,100,100,"Collector"
"w10076838","READ","S",2,20,0,"Collector"
"w10084909JR","READ","S",2,4,0,"Collector"
"W832552_JRR","READ","S",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,23,0,"Collector"
"W832552_JRR","READ","U",2,25,0,"Collector"
"w10076838","READ","F",2,20,0,"Collector"
"w10084909JR","READ","F",2,45,0,"Collector"
"W832552_JRR","READ","F",2,100,0,"Collector"
"w10076838","READ","U",2,0,0,"Collector"
"w10084909JR","READ","U",2,1,0,"Collector"
"W832552_JRR","READ","U",2,25,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,70,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,2,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,80,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,65,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,65,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,10,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,100,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,8,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,60,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,2,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,15,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,25,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,10,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,50,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,88,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,90,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,2,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,60,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,50,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,90,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,55,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,40,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,60,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,25,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,1,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,10,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,1,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,69,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,3,0,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,10,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,70,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,90,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,89,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,70,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,85,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,100,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,100,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,85,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,100,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,80,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,45,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,30,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,5,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,90,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,3,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,70,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,5,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,80,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,9,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,50,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,29,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,1,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,12,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,90,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,95,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,29,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,70,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,50,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,35,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,80,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,100,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,20,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,50,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,70,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,30,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,55,0,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,5,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,50,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,90,100,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,90,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,50,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,5,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,5,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,15,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,6,0,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,60,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,NA,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,34,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,50,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,80,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,2,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,40,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,NA,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,1,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,70,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,15,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,90,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,80,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,85,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,5,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,10,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,95,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,100,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,85,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,90,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,35,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,5,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,100,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,100,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,80,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,100,100,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,100,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,70,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,8,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,10,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,50,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,25,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,10,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,30,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,50,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,50,0,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,70,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,100,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,50,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,70,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,20,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,2,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,15,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,60,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,5,0,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,15,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,40,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,0,0,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,1,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","B",2,50,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","B",2,65,100,"Collector"
"w843943JC","ITEM SPECIFIC","B",2,99,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,70,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,100,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,70,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,95,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,99,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,80,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","F",2,75,0,"Collector"
"w843943JC","ITEM SPECIFIC","F",2,90,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","U",2,30,0,"Collector"
"w10061950_msc","ITEM SPECIFIC","U",2,2,100,"Collector"
"w843943JC","ITEM SPECIFIC","U",2,0,0,"Collector"
"w10037114_bj","ITEM SPECIFIC","S",2,90,100,"Collector"
"w10061950_msc","ITEM SPECIFIC","S",2,50,100,"Collector"
"w843943JC","ITEM SPECIFIC","S",2,0,100,"Collector"
"w10037114_bj","ITEM SPECIFIC","F",2,80,100,"Collector"
