"Username","Condition.Description","Direction","Block","JOL","Recall","Version"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",50,0,"sona"
"w10074004","RELATIONAL","U","1",35,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",95,100,"sona"
"w10015978cjb","RELATIONAL","S","1",75,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",100,0,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",53,100,"sona"
"w10015978cjb","RELATIONAL","U","1",40,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",50,0,"sona"
"w10074004","RELATIONAL","U","1",20,100,"sona"
"w10076120GH","RELATIONAL","U","1",5,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",12,100,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",90,0,"sona"
"w10074004","RELATIONAL","U","1",20,100,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",87,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,0,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",88,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",90,0,"sona"
"w10076120GH","RELATIONAL","B","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,0,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,0,"sona"
"w10076120GH","RELATIONAL","S","1",70,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",100,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",99,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",70,0,"sona"
"w10074004","RELATIONAL","F","1",100,0,"sona"
"w10076120GH","RELATIONAL","F","1",10,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",86,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",50,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",89,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",100,0,"sona"
"w10076120GH","RELATIONAL","F","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,0,"sona"
"w10015978cjb","RELATIONAL","B","1",80,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",94,100,"sona"
"w10076120GH","RELATIONAL","B","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",65,0,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",30,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",96,100,"sona"
"w10015978cjb","RELATIONAL","F","1",20,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",50,0,"sona"
"w10074004","RELATIONAL","F","1",95,100,"sona"
"w10076120GH","RELATIONAL","F","1",0,100,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,100,"sona"
"w10015978cjb","RELATIONAL","S","1",90,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",100,100,"sona"
"w10074004","RELATIONAL","S","1",90,100,"sona"
"w10076120GH","RELATIONAL","S","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",98,100,"sona"
"w10015978cjb","RELATIONAL","B","1",90,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",40,0,"sona"
"w10074004","RELATIONAL","B","1",95,0,"sona"
"w10076120GH","RELATIONAL","B","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",100,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",94,100,"sona"
"w10076120GH","RELATIONAL","F","1",50,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",97,0,"sona"
"w10015978cjb","RELATIONAL","B","1",95,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",85,100,"sona"
"w10076120GH","RELATIONAL","B","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",34,100,"sona"
"w10015978cjb","RELATIONAL","U","1",10,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",20,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",23,100,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",10,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",93,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,0,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",32,100,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",90,0,"sona"
"w10074004","RELATIONAL","U","1",75,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",87,100,"sona"
"w10015978cjb","RELATIONAL","F","1",95,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",10,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",64,100,"sona"
"w10015978cjb","RELATIONAL","U","1",60,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",45,0,"sona"
"w10076120GH","RELATIONAL","U","1",100,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",98,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",80,0,"sona"
"w10074004","RELATIONAL","F","1",100,0,"sona"
"w10076120GH","RELATIONAL","F","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",70,0,"sona"
"w10074004","RELATIONAL","B","1",100,0,"sona"
"w10076120GH","RELATIONAL","B","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","S","1",90,0,"sona"
"w10015978cjb","RELATIONAL","S","1",90,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",100,0,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,0,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",0,100,"sona"
"w10074004","RELATIONAL","S","1",90,100,"sona"
"w10076120GH","RELATIONAL","S","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",76,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,0,"sona"
"w10074004","RELATIONAL","F","1",95,0,"sona"
"w10076120GH","RELATIONAL","F","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",94,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",100,100,"sona"
"w10076120GH","RELATIONAL","B","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",69,100,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,100,"sona"
"w10074004","RELATIONAL","U","1",20,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",67,100,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,100,"sona"
"w10074004","RELATIONAL","B","1",100,100,"sona"
"w10076120GH","RELATIONAL","B","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",100,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",97,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","B","1",100,100,"sona"
"w10074004","RELATIONAL","B","1",88,100,"sona"
"w10076120GH","RELATIONAL","B","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",90,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",100,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",70,100,"sona"
"w10015978cjb","RELATIONAL","U","1",20,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",50,0,"sona"
"w10074004","RELATIONAL","U","1",95,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",92,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",50,0,"sona"
"w10074004","RELATIONAL","B","1",89,0,"sona"
"w10076120GH","RELATIONAL","B","1",100,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",89,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",95,0,"sona"
"w10076120GH","RELATIONAL","F","1",50,100,"sona"
"w10013029_lmb","RELATIONAL","U","1",14,100,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",40,0,"sona"
"w10074004","RELATIONAL","U","1",15,0,"sona"
"w10076120GH","RELATIONAL","U","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",60,100,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",100,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",98,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",100,0,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",10,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",89,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,100,"sona"
"w10074004","RELATIONAL","B","1",100,0,"sona"
"w10076120GH","RELATIONAL","B","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",85,0,"sona"
"w10076120GH","RELATIONAL","B","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",100,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",60,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",45,100,"sona"
"w10015978cjb","RELATIONAL","B","1",20,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",100,100,"sona"
"w10076120GH","RELATIONAL","B","1",98,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",90,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",50,0,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",70,100,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",50,0,"sona"
"w10074004","RELATIONAL","U","1",30,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,100,"sona"
"w10015978cjb","RELATIONAL","B","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","B","1",100,100,"sona"
"w10074004","RELATIONAL","B","1",86,100,"sona"
"w10076120GH","RELATIONAL","B","1",50,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",99,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,0,"sona"
"w10076120GH","RELATIONAL","S","1",100,100,"sona"
"w10013029_lmb","RELATIONAL","U","1",66,100,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",85,0,"sona"
"w10076120GH","RELATIONAL","U","1",7,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",78,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",98,0,"sona"
"w10076120GH","RELATIONAL","S","1",99,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",32,100,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",20,0,"sona"
"w10074004","RELATIONAL","U","1",25,0,"sona"
"w10076120GH","RELATIONAL","U","1",5,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",99,0,"sona"
"w10015978cjb","RELATIONAL","B","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",80,0,"sona"
"w10074004","RELATIONAL","B","1",96,100,"sona"
"w10076120GH","RELATIONAL","B","1",50,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",50,0,"sona"
"w10074004","RELATIONAL","S","1",76,0,"sona"
"w10076120GH","RELATIONAL","S","1",85,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",50,0,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,0,"sona"
"w10074004","RELATIONAL","S","1",55,100,"sona"
"w10076120GH","RELATIONAL","S","1",100,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",96,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",100,0,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","U","1",22,100,"sona"
"w10015978cjb","RELATIONAL","U","1",60,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",90,100,"sona"
"w10074004","RELATIONAL","U","1",79,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",95,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",90,100,"sona"
"w10076120GH","RELATIONAL","S","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",99,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",100,100,"sona"
"w10074004","RELATIONAL","F","1",95,100,"sona"
"w10076120GH","RELATIONAL","F","1",99,100,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,100,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,100,"sona"
"w10074004","RELATIONAL","B","1",100,0,"sona"
"w10076120GH","RELATIONAL","B","1",99,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",100,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",50,100,"sona"
"w10013029_lmb","RELATIONAL","U","1",76,100,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",35,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",100,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",100,100,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",100,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",89,0,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,0,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",92,100,"sona"
"w10015978cjb","RELATIONAL","B","1",20,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,100,"sona"
"w10074004","RELATIONAL","B","1",78,0,"sona"
"w10076120GH","RELATIONAL","B","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",99,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,0,"sona"
"w10074004","RELATIONAL","S","1",95,100,"sona"
"w10076120GH","RELATIONAL","S","1",80,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,0,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",100,0,"sona"
"w10074004","RELATIONAL","B","1",100,0,"sona"
"w10076120GH","RELATIONAL","B","1",70,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",100,100,"sona"
"w10015978cjb","RELATIONAL","B","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",90,0,"sona"
"w10074004","RELATIONAL","B","1",100,100,"sona"
"w10076120GH","RELATIONAL","B","1",50,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",43,0,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",50,0,"sona"
"w10074004","RELATIONAL","U","1",45,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",54,100,"sona"
"w10015978cjb","RELATIONAL","U","1",30,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",50,0,"sona"
"w10074004","RELATIONAL","U","1",60,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","U","1",67,0,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",0,0,"sona"
"w10074004","RELATIONAL","U","1",37,0,"sona"
"w10076120GH","RELATIONAL","U","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",78,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",100,0,"sona"
"w10076120GH","RELATIONAL","F","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","B","1",91,100,"sona"
"w10015978cjb","RELATIONAL","B","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",50,0,"sona"
"w10074004","RELATIONAL","B","1",45,100,"sona"
"w10076120GH","RELATIONAL","B","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","S","1",98,0,"sona"
"w10015978cjb","RELATIONAL","S","1",100,0,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",97,0,"sona"
"w10076120GH","RELATIONAL","S","1",70,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",98,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",70,100,"sona"
"w10074004","RELATIONAL","F","1",100,100,"sona"
"w10076120GH","RELATIONAL","F","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","U","1",21,100,"sona"
"w10015978cjb","RELATIONAL","U","1",0,0,"sona"
"w10024314_MPC","RELATIONAL","U","1",40,0,"sona"
"w10074004","RELATIONAL","U","1",25,0,"sona"
"w10076120GH","RELATIONAL","U","1",90,0,"sona"
"w10013029_lmb","RELATIONAL","F","1",89,100,"sona"
"w10015978cjb","RELATIONAL","F","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","F","1",90,100,"sona"
"w10074004","RELATIONAL","F","1",99,0,"sona"
"w10076120GH","RELATIONAL","F","1",90,100,"sona"
"w10013029_lmb","RELATIONAL","F","1",87,100,"sona"
"w10015978cjb","RELATIONAL","F","1",50,0,"sona"
"w10024314_MPC","RELATIONAL","F","1",20,100,"sona"
"w10074004","RELATIONAL","F","1",100,0,"sona"
"w10076120GH","RELATIONAL","F","1",99,100,"sona"
"w10013029_lmb","RELATIONAL","S","1",67,100,"sona"
"w10015978cjb","RELATIONAL","S","1",100,100,"sona"
"w10024314_MPC","RELATIONAL","S","1",90,100,"sona"
"w10074004","RELATIONAL","S","1",100,100,"sona"
"w10076120GH","RELATIONAL","S","1",0,0,"sona"
"w10013029_lmb","RELATIONAL","B","1",97,100,"sona"
"w10015978cjb","RELATIONAL","B","1",75,0,"sona"
"w10024314_MPC","RELATIONAL","B","1",0,0,"sona"
"w10074004","RELATIONAL","B","1",100,0,"sona"
"w10076120GH","RELATIONAL","B","1",90,0,"sona"
"946403SK","RELATIONAL","U","1",100,0,"sona"
"w10075928","RELATIONAL","U","1",50,0,"sona"
"w10095821_krs","RELATIONAL","U","1",45,0,"sona"
"w983748_dlh","RELATIONAL","U","1",3,100,"sona"
"w984625_KW","RELATIONAL","U","1",0,0,"sona"
"946403SK","RELATIONAL","U","1",100,0,"sona"
"w10075928","RELATIONAL","U","1",30,100,"sona"
"w10095821_krs","RELATIONAL","U","1",13,0,"sona"
"w983748_dlh","RELATIONAL","U","1",0,0,"sona"
"w984625_KW","RELATIONAL","U","1",0,0,"sona"
"946403SK","RELATIONAL","S","1",100,0,"sona"
"w10075928","RELATIONAL","S","1",70,0,"sona"
"w10095821_krs","RELATIONAL","S","1",90,0,"sona"
"w983748_dlh","RELATIONAL","S","1",44,100,"sona"
"w984625_KW","RELATIONAL","S","1",12,0,"sona"
"946403SK","RELATIONAL","S","1",100,0,"sona"
"w10075928","RELATIONAL","S","1",100,100,"sona"
"w10095821_krs","RELATIONAL","S","1",77,100,"sona"
"w983748_dlh","RELATIONAL","S","1",99,100,"sona"
"w984625_KW","RELATIONAL","S","1",12,0,"sona"
"946403SK","RELATIONAL","F","1",100,0,"sona"
"w10075928","RELATIONAL","F","1",50,100,"sona"
"w10095821_krs","RELATIONAL","F","1",60,100,"sona"
"w983748_dlh","RELATIONAL","F","1",100,100,"sona"
"w984625_KW","RELATIONAL","F","1",35,100,"sona"
"946403SK","RELATIONAL","F","1",100,0,"sona"
"w10075928","RELATIONAL","F","1",100,100,"sona"
"w10095821_krs","RELATIONAL","F","1",100,100,"sona"
"w983748_dlh","RELATIONAL","F","1",88,100,"sona"
"w984625_KW","RELATIONAL","F","1",35,100,"sona"
"946403SK","RELATIONAL","B","1",20,0,"sona"
"w10075928","RELATIONAL","B","1",60,0,"sona"
"w10095821_krs","RELATIONAL","B","1",44,0,"sona"
"w983748_dlh","RELATIONAL","B","1",76,0,"sona"
"w984625_KW","RELATIONAL","B","1",0,100,"sona"
"946403SK","RELATIONAL","S","1",85,0,"sona"
"w10075928","RELATIONAL","S","1",100,0,"sona"
"w10095821_krs","RELATIONAL","S","1",100,100,"sona"
"w983748_dlh","RELATIONAL","S","1",87,100,"sona"
"w984625_KW","RELATIONAL","S","1",0,100,"sona"
"946403SK","RELATIONAL","S","1",100,0,"sona"
"w10075928","RELATIONAL","S","1",100,100,"sona"
"w10095821_krs","RELATIONAL","S","1",99,100,"sona"
"w983748_dlh","RELATIONAL","S","1",99,100,"sona"
"w984625_KW","RELATIONAL","S","1",63,100,"sona"
"946403SK","RELATIONAL","U","1",0,0,"sona"
"w10075928","RELATIONAL","U","1",30,100,"sona"
"w10095821_krs","RELATIONAL","U","1",11,0,"sona"
"w983748_dlh","RELATIONAL","U","1",3,0,"sona"
"w984625_KW","RELATIONAL","U","1",0,0,"sona"
"946403SK","RELATIONAL","B","1",100,0,"sona"
"w10075928","RELATIONAL","B","1",50,100,"sona"
"w10095821_krs","RELATIONAL","B","1",55,0,"sona"
"w983748_dlh","RELATIONAL","B","1",98,100,"sona"
"w984625_KW","RELATIONAL","B","1",6,0,"sona"
"946403SK","RELATIONAL","F","1",100,0,"sona"
"w10075928","RELATIONAL","F","1",100,100,"sona"
"w10095821_krs","RELATIONAL","F","1",33,100,"sona"
"w983748_dlh","RELATIONAL","F","1",98,0,"sona"
"w984625_KW","RELATIONAL","F","1",25,100,"sona"
"946403SK","RELATIONAL","U","1",20,0,"sona"
"w10075928","RELATIONAL","U","1",70,0,"sona"
"w10095821_krs","RELATIONAL","U","1",22,0,"sona"
"w983748_dlh","RELATIONAL","U","1",22,0,"sona"
"w984625_KW","RELATIONAL","U","1",0,0,"sona"
"946403SK","RELATIONAL","U","1",0,0,"sona"
"w10075928","RELATIONAL","U","1",50,0,"sona"
"w10095821_krs","RELATIONAL","U","1",40,0,"sona"
"w983748_dlh","RELATIONAL","U","1",1,0,"sona"
"w984625_KW","RELATIONAL","U","1",13,100,"sona"
"946403SK","RELATIONAL","U","1",10,100,"sona"
"w10075928","RELATIONAL","U","1",100,0,"sona"
"w10095821_krs","RELATIONAL","U","1",1,100,"sona"
"w983748_dlh","RELATIONAL","U","1",12,100,"sona"
"w984625_KW","RELATIONAL","U","1",15,0,"sona"
