"ExperimentName","Subject","Block","list","Procedure.Block.","cue_target","Direction","ListNum","JOL","RT","Procedure.Trial.","Type","Procedure.Block..1","cue_target.1","ListNum.1","Response","Procedure.Trial..1","Type.1"
"RL_JOL A",57,1,3,"BlockProc1","Tuna - Fish","F",20,"70",4396,"StudyProc7","JOL","BlockProc1","Tuna - ?",20,"fish","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Full - Enough","B",21,"70",6046,"StudyProc7","JOL","BlockProc1","Full - ?",21,"enough","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Drink - Sip","B",22,"78",6535,"StudyProc7","JOL","BlockProc1","Drink - ?",22,"sip","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Dark - Cave","B",23,"70",3451,"StudyProc7","JOL","BlockProc1","Dark - ?",23,"light","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Take - Seize","B",24,"20",7022,"StudyProc7","JOL","BlockProc1","Take - ?",24,"seize","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Height - Growth","B",25,"70",6461,"StudyProc7","JOL","BlockProc1","Height - ?",25,"growth","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Sentence - Word","B",26,"80",4115,"StudyProc7","JOL","BlockProc1","Sentence - ?",26,"word","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Bug - Wasp","B",27,"70",5779,"StudyProc7","JOL","BlockProc1","Bug - ?",27,"spider","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Math - Division","B",28,"50",7348,"StudyProc7","JOL","BlockProc1","Math - ?",28,"division","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Law - Attorney","B",29,"70",5293,"StudyProc7","JOL","BlockProc1","Law - ?",29,"attorney","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Great - Fantastic","B",30,"70",6729,"StudyProc7","JOL","BlockProc1","Great - ?",30,"happy","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Key - Latch","B",31,"60",13570,"StudyProc7","JOL","BlockProc1","Key - ?",31,"position","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Hot - Chili","B",32,"60",6132,"StudyProc7","JOL","BlockProc1","Hot - ?",32,"cold","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Ball - Racket","B",33,"60",8893,"StudyProc7","JOL","BlockProc1","Ball - ?",33,"hit","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Work - Chore","B",34,"45",10155,"StudyProc7","JOL","BlockProc1","Work - ?",34,"chore","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Hunger - Famine","B",35,"80",7157,"StudyProc7","JOL","BlockProc1","Hunger - ?",35,"park","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Sleep - Drowsy","B",36,"80",8127,"StudyProc7","JOL","BlockProc1","Sleep - ?",36,"drowsy","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Smell - Stench","B",37,"75",6199,"StudyProc7","JOL","BlockProc1","Smell - ?",37,"stench","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Clothes - Attire","B",38,"70",5367,"StudyProc7","JOL","BlockProc1","Clothes - ?",38,"attire","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Plane - Pilot","B",39,"75",4634,"StudyProc7","JOL","BlockProc1","Plane - ?",39,"pilot","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Fire - Blaze","B",40,"65",13049,"StudyProc7","JOL","BlockProc1","Fire - ?",40,"blaze","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Due - Assignment","S",41,"80",5760,"StudyProc3","JOL","BlockProc1","Due - ?",41,"date","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Number - Amount","S",42,"50",11881,"StudyProc3","JOL","BlockProc1","Number - ?",42,"add","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Location - Site","S",43,"75",13635,"StudyProc3","JOL","BlockProc1","Location - ?",43,"site","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Dump - Waste","S",44,"80",5908,"StudyProc3","JOL","BlockProc1","Dump - ?",44,"waste","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Trial - Jury","S",45,"80",4480,"StudyProc3","JOL","BlockProc1","Trial - ?",45,"jury","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Architecture - Design","S",46,"70",10171,"StudyProc3","JOL","BlockProc1","Architecture - ?",46,"design","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Grill - Bar","S",47,"75",5448,"StudyProc3","JOL","BlockProc1","Grill - ?",47,"bar","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Kidney - Liver","S",48,"50",4422,"StudyProc3","JOL","BlockProc1","Kidney - ?",48,"liver","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Begin - End","S",49,"60",8819,"StudyProc3","JOL","BlockProc1","Begin - ?",49,"end","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Blow - Wind","S",50,"90",4921,"StudyProc3","JOL","BlockProc1","Blow - ?",50,"wind","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Pop - Soda","S",51,"80",7145,"StudyProc3","JOL","BlockProc1","Pop - ?",51,"soda","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Wine - Cheese","S",52,"80",7542,"StudyProc3","JOL","BlockProc1","Wine - ?",52,"cheese","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Bathroom - Toilet","S",53,"80",4000,"StudyProc3","JOL","BlockProc1","Bathroom - ?",53,"toilet","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Lettuce - Salad","S",54,"80",5936,"StudyProc3","JOL","BlockProc1","Lettuce - ?",54,"salad","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Shoe - Foot","S",55,"80",3978,"StudyProc3","JOL","BlockProc1","Shoe - ?",55,"foot","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Past - Future","S",56,"70",8766,"StudyProc3","JOL","BlockProc1","Past - ?",56,"future","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Choice - Decision","S",57,"7",9124,"StudyProc3","JOL","BlockProc1","Choice - ?",57,"decision","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Honey - Bee","S",58,"80",3618,"StudyProc3","JOL","BlockProc1","Honey - ?",58,"be","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Baby - Child","S",59,"65",8191,"StudyProc3","JOL","BlockProc1","Baby - ?",59,"child","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Circle - Round","S",60,"80",5815,"StudyProc3","JOL","BlockProc1","Circle - ?",60,"round","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Pusher - Clutter","U",61,"20",6926,"StudyProc3","JOL","BlockProc1","Pusher - ?",61,"pull","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Dietary - Slacking","U",62,"60",10272,"StudyProc3","JOL","BlockProc1","Dietary - ?",62,"cheat","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Park - Hungry","U",63,"65",5686,"StudyProc3","JOL","BlockProc1","Park - ?",63,"hunger","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Lift - Woman","U",64,"10",6457,"StudyProc3","JOL","BlockProc1","Lift - ?",64,"drop","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Soon - Belt","U",65,"1",8104,"StudyProc3","JOL","BlockProc1","Soon - ?",65,"time","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Discover - Floor","U",66,"50",5601,"StudyProc3","JOL","BlockProc1","Discover - ?",66,"find","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Death - Business","U",67,"80",7203,"StudyProc3","JOL","BlockProc1","Death - ?",67,"business","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Debate - Sight","U",68,"10",8291,"StudyProc3","JOL","BlockProc1","Debate - ?",68,"sight","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Artery - Bronze","U",69,"1",16443,"StudyProc3","JOL","BlockProc1","Artery - ?",69,"brone","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Fix - Hand","U",70,"10",6169,"StudyProc3","JOL","BlockProc1","Fix - ?",70,"hand","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Machine - Position","U",71,"30",8775,"StudyProc3","JOL","BlockProc1","Machine - ?",71,"position","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Happy - Car","U",72,"60",7683,"StudyProc3","JOL","BlockProc1","Happy - ?",72,"friendliness","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Allow - Tuck","U",73,"20",13035,"StudyProc3","JOL","BlockProc1","Allow - ?",73,"give","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Art - Lion","U",74,"40",6502,"StudyProc3","JOL","BlockProc1","Art - ?",74,"lion","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Strong - Accident","U",75,"50",5485,"StudyProc3","JOL","BlockProc1","Strong - ?",75,"break","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Sugar - Riddle","U",76,"1",11036,"StudyProc3","JOL","BlockProc1","Sugar - ?",76,"cube","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Valley - Add","U",77,"1",8701,"StudyProc3","JOL","BlockProc1","Valley - ?",77,"grass","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Cash - Would","U",78,"65",8758,"StudyProc3","JOL","BlockProc1","Cash - ?",78,"money","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","Hide - Sick","U",79,"70",7936,"StudyProc3","JOL","BlockProc1","Hide - ?",79,"sick","recallproc1","recall"
"RL_JOL A",57,1,3,"BlockProc1","King - Vase","U",80,"1",6865,"StudyProc3","JOL","BlockProc1","King - ?",80,"vase","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Delinquent - Bad","F",1,"40",4418,"StudyProc7","JOL","BlockProc1","Delinquent - ?",1,"dumb","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Digestion - Stomach","F",2,"90",6080,"StudyProc7","JOL","BlockProc1","Digestion - ?",2,"stomach","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Wage - Money","F",3,"80",4619,"StudyProc7","JOL","BlockProc1","Wage - ?",3,"money","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Chisel - Hammer","F",4,"40",6545,"StudyProc7","JOL","BlockProc1","Chisel - ?",4,"mmer","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Editor - News","F",5,"90",4781,"StudyProc7","JOL","BlockProc1","Editor - ?",5,"video","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Hornet - Sting","F",6,"90",5707,"StudyProc7","JOL","BlockProc1","Hornet - ?",6,"sting","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Bitter - Cold","F",7,NA,210,"StudyProc7","JOL","BlockProc1","Bitter - ?",7,"happy","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Root - Plant","F",8,"90",4042,"StudyProc7","JOL","BlockProc1","Root - ?",8,"plant","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Swan - Bird","F",9,"90",4976,"StudyProc7","JOL","BlockProc1","Swan - ?",9,"duck","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Paw - Dog","F",10,"80",5402,"StudyProc7","JOL","BlockProc1","Paw - ?",10,"dog","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Way - Out","F",11,"30",5957,"StudyProc7","JOL","BlockProc1","Way - ?",11,"go","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Hygiene - Clean","F",12,"100",4699,"StudyProc7","JOL","BlockProc1","Hygiene - ?",12,"clean","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Bridge - Water","F",13,"50",4981,"StudyProc7","JOL","BlockProc1","Bridge - ?",13,"water","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Geology - Rock","F",14,"50",5536,"StudyProc7","JOL","BlockProc1","Geology - ?",14,"mountains","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Revolution - War","F",15,"90",4332,"StudyProc7","JOL","BlockProc1","Revolution - ?",15,"war","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Discussion - Talk","F",16,"90",3924,"StudyProc7","JOL","BlockProc1","Discussion - ?",16,"talk","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Herd - Cow","F",17,"70",4676,"StudyProc7","JOL","BlockProc1","Herd - ?",17,"cow","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Credit - Card","F",18,"90",4598,"StudyProc7","JOL","BlockProc1","Credit - ?",18,"card","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Orchid - Flower","F",19,"50",4132,"StudyProc7","JOL","BlockProc1","Orchid - ?",19,"piano","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Tuna - Fish","F",20,"90",4524,"StudyProc7","JOL","BlockProc1","Tuna - ?",20,"fish","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Full - Enough","B",21,"90",4365,"StudyProc7","JOL","BlockProc1","Full - ?",21,"empty","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Drink - Sip","B",22,"80",4444,"StudyProc7","JOL","BlockProc1","Drink - ?",22,"sip","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Dark - Cave","B",23,"90",6225,"StudyProc7","JOL","BlockProc1","Dark - ?",23,"light","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Take - Seize","B",24,"60",7070,"StudyProc7","JOL","BlockProc1","Take - ?",24,"grab","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Height - Growth","B",25,"100",4020,"StudyProc7","JOL","BlockProc1","Height - ?",25,"growth","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Sentence - Word","B",26,"90",6078,"StudyProc7","JOL","BlockProc1","Sentence - ?",26,"word","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Bug - Wasp","B",27,"90",4861,"StudyProc7","JOL","BlockProc1","Bug - ?",27,"wasp","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Math - Division","B",28,"90",5353,"StudyProc7","JOL","BlockProc1","Math - ?",28,"division","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Law - Attorney","B",29,"90",4958,"StudyProc7","JOL","BlockProc1","Law - ?",29,"attorney","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Great - Fantastic","B",30,"90",4629,"StudyProc7","JOL","BlockProc1","Great - ?",30,"fantastic","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Key - Latch","B",31,"60",3175,"StudyProc7","JOL","BlockProc1","Key - ?",31,"lock","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Hot - Chili","B",32,"80",4908,"StudyProc7","JOL","BlockProc1","Hot - ?",32,"chill","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Ball - Racket","B",33,"70",4560,"StudyProc7","JOL","BlockProc1","Ball - ?",33,"park","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Work - Chore","B",34,"90",4428,"StudyProc7","JOL","BlockProc1","Work - ?",34,"job","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Hunger - Famine","B",35,"30",8180,"StudyProc7","JOL","BlockProc1","Hunger - ?",35,"fed","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Sleep - Drowsy","B",36,"90",2520,"StudyProc7","JOL","BlockProc1","Sleep - ?",36,"wake","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Smell - Stench","B",37,"90",4786,"StudyProc7","JOL","BlockProc1","Smell - ?",37,"stinch","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Clothes - Attire","B",38,"100",4452,"StudyProc7","JOL","BlockProc1","Clothes - ?",38,"attire","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Plane - Pilot","B",39,"90",2725,"StudyProc7","JOL","BlockProc1","Plane - ?",39,"pilot","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Fire - Blaze","B",40,"100",4946,"StudyProc7","JOL","BlockProc1","Fire - ?",40,"blaze","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Due - Assignment","S",41,"100",4584,"StudyProc3","JOL","BlockProc1","Due - ?",41,"assignent","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Number - Amount","S",42,"100",3815,"StudyProc3","JOL","BlockProc1","Number - ?",42,"two","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Location - Site","S",43,"70",3552,"StudyProc3","JOL","BlockProc1","Location - ?",43,"site","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Dump - Waste","S",44,"90",3007,"StudyProc3","JOL","BlockProc1","Dump - ?",44,"waste","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Trial - Jury","S",45,"90",3476,"StudyProc3","JOL","BlockProc1","Trial - ?",45,"jury","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Architecture - Design","S",46,"50",5979,"StudyProc3","JOL","BlockProc1","Architecture - ?",46,"design","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Grill - Bar","S",47,"100",5724,"StudyProc3","JOL","BlockProc1","Grill - ?",47,"bar","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Kidney - Liver","S",48,"90",4215,"StudyProc3","JOL","BlockProc1","Kidney - ?",48,"organ","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Begin - End","S",49,"100",3161,"StudyProc3","JOL","BlockProc1","Begin - ?",49,"end","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Blow - Wind","S",50,"90",5530,"StudyProc3","JOL","BlockProc1","Blow - ?",50,"wind","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Pop - Soda","S",51,"100",6419,"StudyProc3","JOL","BlockProc1","Pop - ?",51,"soda","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Wine - Cheese","S",52,"30",3237,"StudyProc3","JOL","BlockProc1","Wine - ?",52,"drink","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Bathroom - Toilet","S",53,"80",6373,"StudyProc3","JOL","BlockProc1","Bathroom - ?",53,"toilet","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Lettuce - Salad","S",54,"100",4954,"StudyProc3","JOL","BlockProc1","Lettuce - ?",54,"salad","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Shoe - Foot","S",55,"90",4252,"StudyProc3","JOL","BlockProc1","Shoe - ?",55,"foot","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Past - Future","S",56,"100",3060,"StudyProc3","JOL","BlockProc1","Past - ?",56,"present","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Choice - Decision","S",57,"90",2995,"StudyProc3","JOL","BlockProc1","Choice - ?",57,"decision","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Honey - Bee","S",58,"100",3751,"StudyProc3","JOL","BlockProc1","Honey - ?",58,"food","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Baby - Child","S",59,"90",10231,"StudyProc3","JOL","BlockProc1","Baby - ?",59,"boy","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Circle - Round","S",60,"100",4621,"StudyProc3","JOL","BlockProc1","Circle - ?",60,"round","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Pusher - Clutter","U",61,"30",3617,"StudyProc3","JOL","BlockProc1","Pusher - ?",61,"puller","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Dietary - Slacking","U",62,"60",4891,"StudyProc3","JOL","BlockProc1","Dietary - ?",62,"slacking","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Park - Hungry","U",63,"30",3345,"StudyProc3","JOL","BlockProc1","Park - ?",63,"fun","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Lift - Woman","U",64,"30",5276,"StudyProc3","JOL","BlockProc1","Lift - ?",64,"heavy","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Soon - Belt","U",65,"50",4231,"StudyProc3","JOL","BlockProc1","Soon - ?",65,"future","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Discover - Floor","U",66,"0",3340,"StudyProc3","JOL","BlockProc1","Discover - ?",66,"locate","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Death - Business","U",67,"0",6042,"StudyProc3","JOL","BlockProc1","Death - ?",67,"died","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Debate - Sight","U",68,"30",3320,"StudyProc3","JOL","BlockProc1","Debate - ?",68,"discussion","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Artery - Bronze","U",69,"30",4110,"StudyProc3","JOL","BlockProc1","Artery - ?",69,"kidney","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Fix - Hand","U",70,"30",4075,"StudyProc3","JOL","BlockProc1","Fix - ?",70,"hand","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Machine - Position","U",71,"30",2628,"StudyProc3","JOL","BlockProc1","Machine - ?",71,"human","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Happy - Car","U",72,"100",6153,"StudyProc3","JOL","BlockProc1","Happy - ?",72,"sad","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Allow - Tuck","U",73,"40",6983,"StudyProc3","JOL","BlockProc1","Allow - ?",73,"took","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Art - Lion","U",74,"30",2950,"StudyProc3","JOL","BlockProc1","Art - ?",74,"desighn","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Strong - Accident","U",75,"60",4666,"StudyProc3","JOL","BlockProc1","Strong - ?",75,"weak","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Sugar - Riddle","U",76,"40",4591,"StudyProc3","JOL","BlockProc1","Sugar - ?",76,"candy","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Valley - Add","U",77,"40",4050,"StudyProc3","JOL","BlockProc1","Valley - ?",77,"water","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Cash - Would","U",78,"40",3720,"StudyProc3","JOL","BlockProc1","Cash - ?",78,"money","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","Hide - Sick","U",79,"50",4215,"StudyProc3","JOL","BlockProc1","Hide - ?",79,"sick","recallproc1","recall"
"READ_JOL A",61,1,3,"BlockProc1","King - Vase","U",80,"30",3519,"StudyProc3","JOL","BlockProc1","King - ?",80,"vale","recallproc1","recall"
"IS_JOL A",65,1,3,"BlockProc1","Delinquent - Bad","F",1,"80",19385,"StudyProc7","JOL","BlockProc1","Delinquent - ?",1,"BAD","recallproc1","recall"
"IS_JOL A",65,1,3,"BlockProc1","Digestion - Stomach","F",2,"90",11888,"StudyProc7","JOL","BlockProc1","Digestion - ?",2,"STOMACH","recallproc1","recall"
"IS_JOL A",65,1,3,"BlockProc1","Wage - Money","F",3,"90",12197,"StudyProc7","JOL","BlockProc1","Wage - ?",3,"WORK","recallproc1","recall"
"IS_JOL A",65,1,3,"BlockProc1","Chisel - Hammer","F",4,"90",16337,"StudyProc7","JOL","BlockProc1","Chisel - ?",4,"HAMMER","recallproc1","recall"
"IS_JOL A",65,1,3,"BlockProc1","Editor - News","F",5,"90",17141,"StudyProc7","JOL","BlockProc1","Editor - ?",5,"ART","recallproc1","recall"
