"ExperimentName","Subject","Block","list","Procedure.Block.","cue_target","Direction","ListNum","JOL","RT","Procedure.Trial.","Type","Procedure.Block..1","cue_target.1","ListNum.1","Response","Procedure.Trial..1","Type.1"
"READ_JOL A",49,1,3,"BlockProc1","Hunger - Famine","B",35,0,6051,"StudyProc7","JOL","BlockProc1","Hunger - ?",35,"fate","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Sleep - Drowsy","B",36,50,13804,"StudyProc7","JOL","BlockProc1","Sleep - ?",36,"drowsy","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Smell - Stench","B",37,0,4281,"StudyProc7","JOL","BlockProc1","Smell - ?",37,"fresh","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Clothes - Attire","B",38,100,9528,"StudyProc7","JOL","BlockProc1","Clothes - ?",38,"fit","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Plane - Pilot","B",39,100,10436,"StudyProc7","JOL","BlockProc1","Plane - ?",39,"pilot","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Fire - Blaze","B",40,23,14206,"StudyProc7","JOL","BlockProc1","Fire - ?",40,"hot","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Due - Assignment","S",41,100,2716,"StudyProc3","JOL","BlockProc1","Due - ?",41,"assignment","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Number - Amount","S",42,100,5208,"StudyProc3","JOL","BlockProc1","Number - ?",42,"count","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Location - Site","S",43,55,10528,"StudyProc3","JOL","BlockProc1","Location - ?",43,"site","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Dump - Waste","S",44,100,5765,"StudyProc3","JOL","BlockProc1","Dump - ?",44,"trash","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Trial - Jury","S",45,88,5343,"StudyProc3","JOL","BlockProc1","Trial - ?",45,"walk","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Architecture - Design","S",46,100,4817,"StudyProc3","JOL","BlockProc1","Architecture - ?",46,"build","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Grill - Bar","S",47,55,5376,"StudyProc3","JOL","BlockProc1","Grill - ?",47,"bar","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Kidney - Liver","S",48,43,5204,"StudyProc3","JOL","BlockProc1","Kidney - ?",48,"lungs","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Begin - End","S",49,100,3124,"StudyProc3","JOL","BlockProc1","Begin - ?",49,"end","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Blow - Wind","S",50,100,3526,"StudyProc3","JOL","BlockProc1","Blow - ?",50,"wind","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Pop - Soda","S",51,100,3012,"StudyProc3","JOL","BlockProc1","Pop - ?",51,"soda","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Wine - Cheese","S",52,20,5569,"StudyProc3","JOL","BlockProc1","Wine - ?",52,"cheese","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Bathroom - Toilet","S",53,100,2428,"StudyProc3","JOL","BlockProc1","Bathroom - ?",53,"small","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Lettuce - Salad","S",54,100,2643,"StudyProc3","JOL","BlockProc1","Lettuce - ?",54,"salad","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Shoe - Foot","S",55,100,2664,"StudyProc3","JOL","BlockProc1","Shoe - ?",55,"foot","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Past - Future","S",56,100,4476,"StudyProc3","JOL","BlockProc1","Past - ?",56,"future","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Choice - Decision","S",57,100,5815,"StudyProc3","JOL","BlockProc1","Choice - ?",57,"your","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Honey - Bee","S",58,100,2412,"StudyProc3","JOL","BlockProc1","Honey - ?",58,"bee","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Baby - Child","S",59,100,4415,"StudyProc3","JOL","BlockProc1","Baby - ?",59,"child","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Circle - Round","S",60,100,4718,"StudyProc3","JOL","BlockProc1","Circle - ?",60,"round","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Pusher - Clutter","U",61,54,7120,"StudyProc3","JOL","BlockProc1","Pusher - ?",61,"rail","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Dietary - Slacking","U",62,32,4452,"StudyProc3","JOL","BlockProc1","Dietary - ?",62,"food","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Park - Hungry","U",63,0,2574,"StudyProc3","JOL","BlockProc1","Park - ?",63,"green","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Lift - Woman","U",64,0,2017,"StudyProc3","JOL","BlockProc1","Lift - ?",64,"woods","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Soon - Belt","U",65,12,6926,"StudyProc3","JOL","BlockProc1","Soon - ?",65,"now","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Discover - Floor","U",66,0,3200,"StudyProc3","JOL","BlockProc1","Discover - ?",66,"war","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Death - Business","U",67,0,2006,"StudyProc3","JOL","BlockProc1","Death - ?",67,"jobs","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Debate - Sight","U",68,0,3600,"StudyProc3","JOL","BlockProc1","Debate - ?",68,"read","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Artery - Bronze","U",69,0,2927,"StudyProc3","JOL","BlockProc1","Artery - ?",69,"stone","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Fix - Hand","U",70,43,7826,"StudyProc3","JOL","BlockProc1","Fix - ?",70,"hand","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Machine - Position","U",71,32,6739,"StudyProc3","JOL","BlockProc1","Machine - ?",71,"book","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Happy - Car","U",72,78,10329,"StudyProc3","JOL","BlockProc1","Happy - ?",72,"foot","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Allow - Tuck","U",73,0,4129,"StudyProc3","JOL","BlockProc1","Allow - ?",73,"wine","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Art - Lion","U",74,54,12045,"StudyProc3","JOL","BlockProc1","Art - ?",74,"color","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Strong - Accident","U",75,12,6931,"StudyProc3","JOL","BlockProc1","Strong - ?",75,"green","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Sugar - Riddle","U",76,0,2771,"StudyProc3","JOL","BlockProc1","Sugar - ?",76,"bear","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Valley - Add","U",77,0,3251,"StudyProc3","JOL","BlockProc1","Valley - ?",77,"hill","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Cash - Would","U",78,0,2494,"StudyProc3","JOL","BlockProc1","Cash - ?",78,"wage","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","Hide - Sick","U",79,11,4227,"StudyProc3","JOL","BlockProc1","Hide - ?",79,"side","recallproc1","recall"
"READ_JOL A",49,1,3,"BlockProc1","King - Vase","U",80,23,8952,"StudyProc3","JOL","BlockProc1","King - ?",80,"tar","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Delinquent - Bad","F",1,10,30961,"StudyProc7","JOL","BlockProc1","Delinquent - ?",1,"bad","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Digestion - Stomach","F",2,100,29730,"StudyProc7","JOL","BlockProc1","Digestion - ?",2,"stomach","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Wage - Money","F",3,100,28646,"StudyProc7","JOL","BlockProc1","Wage - ?",3,"amount","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Chisel - Hammer","F",4,10,18628,"StudyProc7","JOL","BlockProc1","Chisel - ?",4,"hammer","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Editor - News","F",5,10,15415,"StudyProc7","JOL","BlockProc1","Editor - ?",5,"news","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Hornet - Sting","F",6,100,26707,"StudyProc7","JOL","BlockProc1","Hornet - ?",6,"sting","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Bitter - Cold","F",7,10,21923,"StudyProc7","JOL","BlockProc1","Bitter - ?",7,"happy","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Root - Plant","F",8,100,22804,"StudyProc7","JOL","BlockProc1","Root - ?",8,"flower","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Swan - Bird","F",9,100,23239,"StudyProc7","JOL","BlockProc1","Swan - ?",9,"bird","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Paw - Dog","F",10,100,20382,"StudyProc7","JOL","BlockProc1","Paw - ?",10,"dog","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Way - Out","F",11,10,22151,"StudyProc7","JOL","BlockProc1","Way - ?",11,"site","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Hygiene - Clean","F",12,100,19355,"StudyProc7","JOL","BlockProc1","Hygiene - ?",12,"clean","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Bridge - Water","F",13,100,27952,"StudyProc7","JOL","BlockProc1","Bridge - ?",13,"water","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Geology - Rock","F",14,10,19530,"StudyProc7","JOL","BlockProc1","Geology - ?",14,"roc","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Revolution - War","F",15,10,33863,"StudyProc7","JOL","BlockProc1","Revolution - ?",15,"war","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Discussion - Talk","F",16,100,17695,"StudyProc7","JOL","BlockProc1","Discussion - ?",16,"talk","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Herd - Cow","F",17,100,23707,"StudyProc7","JOL","BlockProc1","Herd - ?",17,"cow","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Credit - Card","F",18,100,25433,"StudyProc7","JOL","BlockProc1","Credit - ?",18,"card","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Orchid - Flower","F",19,10,34011,"StudyProc7","JOL","BlockProc1","Orchid - ?",19,"flower","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Tuna - Fish","F",20,100,20781,"StudyProc7","JOL","BlockProc1","Tuna - ?",20,"fish","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Full - Enough","B",21,0,13572,"StudyProc7","JOL","BlockProc1","Full - ?",21,"enough","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Drink - Sip","B",22,100,21492,"StudyProc7","JOL","BlockProc1","Drink - ?",22,"water","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Dark - Cave","B",23,100,25513,"StudyProc7","JOL","BlockProc1","Dark - ?",23,"death","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Take - Seize","B",24,10,24849,"StudyProc7","JOL","BlockProc1","Take - ?",24,"have","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Height - Growth","B",25,100,10771,"StudyProc7","JOL","BlockProc1","Height - ?",25,"tall","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Sentence - Word","B",26,100,21802,"StudyProc7","JOL","BlockProc1","Sentence - ?",26,"word","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Bug - Wasp","B",27,100,17730,"StudyProc7","JOL","BlockProc1","Bug - ?",27,"bee","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Math - Division","B",28,100,23538,"StudyProc7","JOL","BlockProc1","Math - ?",28,"division","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Law - Attorney","B",29,100,19725,"StudyProc7","JOL","BlockProc1","Law - ?",29,"attorney","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Great - Fantastic","B",30,100,21179,"StudyProc7","JOL","BlockProc1","Great - ?",30,"fantastic","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Key - Latch","B",31,10,15505,"StudyProc7","JOL","BlockProc1","Key - ?",31,"latch","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Hot - Chili","B",32,10,15945,"StudyProc7","JOL","BlockProc1","Hot - ?",32,"chil","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Ball - Racket","B",33,100,21565,"StudyProc7","JOL","BlockProc1","Ball - ?",33,"racket","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Work - Chore","B",34,10,18474,"StudyProc7","JOL","BlockProc1","Work - ?",34,"chores","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Hunger - Famine","B",35,10,27018,"StudyProc7","JOL","BlockProc1","Hunger - ?",35,"fatigue","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Sleep - Drowsy","B",36,100,19151,"StudyProc7","JOL","BlockProc1","Sleep - ?",36,"drowsey","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Smell - Stench","B",37,100,29255,"StudyProc7","JOL","BlockProc1","Smell - ?",37,"stinch","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Clothes - Attire","B",38,100,21358,"StudyProc7","JOL","BlockProc1","Clothes - ?",38,"attire","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Plane - Pilot","B",39,100,20588,"StudyProc7","JOL","BlockProc1","Plane - ?",39,"pilo","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Fire - Blaze","B",40,10,19043,"StudyProc7","JOL","BlockProc1","Fire - ?",40,"blaze","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Due - Assignment","S",41,10,19460,"StudyProc3","JOL","BlockProc1","Due - ?",41,"assignment","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Number - Amount","S",42,100,23392,"StudyProc3","JOL","BlockProc1","Number - ?",42,"amount","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Location - Site","S",43,100,28137,"StudyProc3","JOL","BlockProc1","Location - ?",43,"site","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Dump - Waste","S",44,10,29191,"StudyProc3","JOL","BlockProc1","Dump - ?",44,"waste","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Trial - Jury","S",45,100,19709,"StudyProc3","JOL","BlockProc1","Trial - ?",45,"jurty","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Architecture - Design","S",46,100,27341,"StudyProc3","JOL","BlockProc1","Architecture - ?",46,"design","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Grill - Bar","S",47,100,18302,"StudyProc3","JOL","BlockProc1","Grill - ?",47,"cook","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Kidney - Liver","S",48,10,20279,"StudyProc3","JOL","BlockProc1","Kidney - ?",48,"liver","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Begin - End","S",49,100,15451,"StudyProc3","JOL","BlockProc1","Begin - ?",49,"endf","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Blow - Wind","S",50,100,15163,"StudyProc3","JOL","BlockProc1","Blow - ?",50,"wind","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Pop - Soda","S",51,100,34551,"StudyProc3","JOL","BlockProc1","Pop - ?",51,"soda","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Wine - Cheese","S",52,100,20021,"StudyProc3","JOL","BlockProc1","Wine - ?",52,"cheese","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Bathroom - Toilet","S",53,100,20782,"StudyProc3","JOL","BlockProc1","Bathroom - ?",53,"toliet","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Lettuce - Salad","S",54,0,25173,"StudyProc3","JOL","BlockProc1","Lettuce - ?",54,"salad","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Shoe - Foot","S",55,100,20034,"StudyProc3","JOL","BlockProc1","Shoe - ?",55,"foo","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Past - Future","S",56,100,15195,"StudyProc3","JOL","BlockProc1","Past - ?",56,"present","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Choice - Decision","S",57,100,24239,"StudyProc3","JOL","BlockProc1","Choice - ?",57,"matter","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Honey - Bee","S",58,100,20750,"StudyProc3","JOL","BlockProc1","Honey - ?",58,"bee","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Baby - Child","S",59,10,25508,"StudyProc3","JOL","BlockProc1","Baby - ?",59,"chld","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Circle - Round","S",60,10,19908,"StudyProc3","JOL","BlockProc1","Circle - ?",60,"round","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Pusher - Clutter","U",61,10,25792,"StudyProc3","JOL","BlockProc1","Pusher - ?",61,"mean","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Dietary - Sacking","U",62,10,31228,"StudyProc3","JOL","BlockProc1","Dietary - ?",62,"healthy","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Park - Hungry","U",63,10,16451,"StudyProc3","JOL","BlockProc1","Park - ?",63,"swing","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Lift - Woman","U",64,10,20730,"StudyProc3","JOL","BlockProc1","Lift - ?",64,"strong","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Soon - Belt","U",65,10,17207,"StudyProc3","JOL","BlockProc1","Soon - ?",65,"now","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Discover - Floor","U",66,10,17440,"StudyProc3","JOL","BlockProc1","Discover - ?",66,"find","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Death - Business","U",67,10,18694,"StudyProc3","JOL","BlockProc1","Death - ?",67,"dark","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Debate - Sight","U",68,10,21131,"StudyProc3","JOL","BlockProc1","Debate - ?",68,"talk","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Artery - Bronze","U",69,10,36280,"StudyProc3","JOL","BlockProc1","Artery - ?",69,"vein","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Fix - Hand","U",70,10,20649,"StudyProc3","JOL","BlockProc1","Fix - ?",70,"accident","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Machine - Position","U",71,10,25143,"StudyProc3","JOL","BlockProc1","Machine - ?",71,"build","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Happy - Car","U",72,10,15468,"StudyProc3","JOL","BlockProc1","Happy - ?",72,"sad","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Allow - Tuck","U",73,10,25160,"StudyProc3","JOL","BlockProc1","Allow - ?",73,"trust","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Art - Lion","U",74,10,17336,"StudyProc3","JOL","BlockProc1","Art - ?",74,"artist","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Strong - Accident","U",75,10,19728,"StudyProc3","JOL","BlockProc1","Strong - ?",75,"weak","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Sugar - Riddle","U",76,10,21572,"StudyProc3","JOL","BlockProc1","Sugar - ?",76,"flou","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Valley - Add","U",77,10,18481,"StudyProc3","JOL","BlockProc1","Valley - ?",77,"hill","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Cash - Would","U",78,10,27086,"StudyProc3","JOL","BlockProc1","Cash - ?",78,"card","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","Hide - Sick","U",79,10,17918,"StudyProc3","JOL","BlockProc1","Hide - ?",79,"seek","recallproc1","recall"
"IS_JOL A",53,1,3,"BlockProc1","King - Vase","U",80,10,30802,"StudyProc3","JOL","BlockProc1","King - ?",80,"artery","recallproc1","recall"
"READ_JOL A",49,2,3,"BlockProc2","Extension - Long","F",1,100,6204,"StudyProc5","JOL","BlockProc2","Extension - ?",1,"long","recallproc2","recall"
"READ_JOL A",49,2,3,"BlockProc2","Clue - Game","F",2,35,5187,"StudyProc5","JOL","BlockProc2","Clue - ?",2,"mystery","recallproc2","recall"
"READ_JOL A",49,2,3,"BlockProc2","Cactus - Plant","F",3,99,3638,"StudyProc5","JOL","BlockProc2","Cactus - ?",3,"plant","recallproc2","recall"
"READ_JOL A",49,2,3,"BlockProc2","Shoelace - Tie","F",4,100,5509,"StudyProc5","JOL","BlockProc2","Shoelace - ?",4,"tie","recallproc2","recall"
"READ_JOL A",49,2,3,"BlockProc2","Detective - Mystery","F",5,100,4186,"StudyProc5","JOL","BlockProc2","Detective - ?",5,"mystery","recallproc2","recall"
"READ_JOL A",49,2,3,"BlockProc2","Adjourn - End","F",6,68,6057,"StudyProc5","JOL","BlockProc2","Adjourn - ?",6,"diet","recallproc2","recall"
"READ_JOL A",49,2,3,"BlockProc2","Furry - Dog","F",7,100,2934,"StudyProc5","JOL","BlockProc2","Furry - ?",7,"dog","recallproc2","recall"
