"ExperimentName","Subject","Block","list","Procedure.Block.","cue_target","Direction","ListNum","JOL","RT","Procedure.Trial.","Type","Procedure.Block..1","cue_target.1","ListNum.1","Response","Procedure.Trial..1","Type.1"
"IS_JOL A",5,1,3,"BlockProc1","King - Vase","U",80,30,3697,"StudyProc3","JOL","BlockProc1","King - ?",80,"vase","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Hornet - Sting","F",6,65,6655,"StudyProc7","JOL","BlockProc1","Hornet - ?",6,"sting","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Bitter - Cold","F",7,95,3520,"StudyProc7","JOL","BlockProc1","Bitter - ?",7,"sour","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Root - Plant","F",8,60,3354,"StudyProc7","JOL","BlockProc1","Root - ?",8,"tree","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Swan - Bird","F",9,80,1548,"StudyProc7","JOL","BlockProc1","Swan - ?",9,"dove","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Paw - Dog","F",10,100,4089,"StudyProc7","JOL","BlockProc1","Paw - ?",10,"dog","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Way - Out","F",11,65,2716,"StudyProc7","JOL","BlockProc1","Way - ?",11,"out","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Hygiene - Clean","F",12,100,2056,"StudyProc7","JOL","BlockProc1","Hygiene - ?",12,"clean","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Bridge - Water","F",13,50,2548,"StudyProc7","JOL","BlockProc1","Bridge - ?",13,"water","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Geology - Rock","F",14,50,3172,"StudyProc7","JOL","BlockProc1","Geology - ?",14,"rock","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Revolution - War","F",15,95,3212,"StudyProc7","JOL","BlockProc1","Revolution - ?",15,"war","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Discussion - Talk","F",16,90,3240,"StudyProc7","JOL","BlockProc1","Discussion - ?",16,"question","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Herd - Cow","F",17,90,1603,"StudyProc7","JOL","BlockProc1","Herd - ?",17,"cow","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Credit - Card","F",18,100,3392,"StudyProc7","JOL","BlockProc1","Credit - ?",18,"card","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Orchid - Flower","F",19,75,3275,"StudyProc7","JOL","BlockProc1","Orchid - ?",19,"flower","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Tuna - Fish","F",20,100,2454,"StudyProc7","JOL","BlockProc1","Tuna - ?",20,"fish","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Full - Enough","B",21,80,3071,"StudyProc7","JOL","BlockProc1","Full - ?",21,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Drink - Sip","B",22,100,2725,"StudyProc7","JOL","BlockProc1","Drink - ?",22,"eat","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Dark - Cave","B",23,100,2108,"StudyProc7","JOL","BlockProc1","Dark - ?",23,"light","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Take - Seize","B",24,70,4443,"StudyProc7","JOL","BlockProc1","Take - ?",24,"off","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Height - Growth","B",25,100,2432,"StudyProc7","JOL","BlockProc1","Height - ?",25,"weight","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Sentence - Word","B",26,95,2898,"StudyProc7","JOL","BlockProc1","Sentence - ?",26,"end","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Bug - Wasp","B",27,90,4588,"StudyProc7","JOL","BlockProc1","Bug - ?",27,"wasp","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Math - Division","B",28,100,3539,"StudyProc7","JOL","BlockProc1","Math - ?",28,"division","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Law - Attorney","B",29,80,2452,"StudyProc7","JOL","BlockProc1","Law - ?",29,"effect","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Great - Fantastic","B",30,90,2144,"StudyProc7","JOL","BlockProc1","Great - ?",30,"bad","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Key - Latch","B",31,60,6334,"StudyProc7","JOL","BlockProc1","Key - ?",31,"match","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Hot - Chili","B",32,100,2367,"StudyProc7","JOL","BlockProc1","Hot - ?",32,"chili","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Ball - Racket","B",33,60,4395,"StudyProc7","JOL","BlockProc1","Ball - ?",33,"sport","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Work - Chore","B",34,78,3583,"StudyProc7","JOL","BlockProc1","Work - ?",34,"job","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Hunger - Famine","B",35,80,3273,"StudyProc7","JOL","BlockProc1","Hunger - ?",35,"famine","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Sleep - Drowsy","B",36,70,2720,"StudyProc7","JOL","BlockProc1","Sleep - ?",36,"deprived","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Smell - Stench","B",37,90,2652,"StudyProc7","JOL","BlockProc1","Smell - ?",37,"stinch","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Clothes - Attire","B",38,90,1907,"StudyProc7","JOL","BlockProc1","Clothes - ?",38,"fashion","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Plane - Pilot","B",39,95,2744,"StudyProc7","JOL","BlockProc1","Plane - ?",39,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Fire - Blaze","B",40,90,4931,"StudyProc7","JOL","BlockProc1","Fire - ?",40,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Due - Assignment","S",41,95,3329,"StudyProc3","JOL","BlockProc1","Due - ?",41,"assignment","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Number - Amount","S",42,65,2448,"StudyProc3","JOL","BlockProc1","Number - ?",42,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Location - Site","S",43,20,4346,"StudyProc3","JOL","BlockProc1","Location - ?",43,"park","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Dump - Waste","S",44,75,2519,"StudyProc3","JOL","BlockProc1","Dump - ?",44,"waste","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Trial - Jury","S",45,70,3482,"StudyProc3","JOL","BlockProc1","Trial - ?",45,"error","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Architecture - Design","S",46,40,2603,"StudyProc3","JOL","BlockProc1","Architecture - ?",46,"build","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Grill - Bar","S",47,67,2329,"StudyProc3","JOL","BlockProc1","Grill - ?",47,"out","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Kidney - Liver","S",48,70,3102,"StudyProc3","JOL","BlockProc1","Kidney - ?",48,"liver","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Begin - End","S",49,100,2839,"StudyProc3","JOL","BlockProc1","Begin - ?",49,"end","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Blow - Wind","S",50,65,2987,"StudyProc3","JOL","BlockProc1","Blow - ?",50,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Pop - Soda","S",51,100,2263,"StudyProc3","JOL","BlockProc1","Pop - ?",51,"soda","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Wine - Cheese","S",52,70,8525,"StudyProc3","JOL","BlockProc1","Wine - ?",52,"alcohol","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Bathroom - Toilet","S",53,100,2740,"StudyProc3","JOL","BlockProc1","Bathroom - ?",53,"toilet","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Lettuce - Salad","S",54,95,4315,"StudyProc3","JOL","BlockProc1","Lettuce - ?",54,"salad","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Shoe - Foot","S",55,75,3570,"StudyProc3","JOL","BlockProc1","Shoe - ?",55,"lift","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Past - Future","S",56,100,2542,"StudyProc3","JOL","BlockProc1","Past - ?",56,"future","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Choice - Decision","S",57,40,3171,"StudyProc3","JOL","BlockProc1","Choice - ?",57,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Honey - Bee","S",58,100,3405,"StudyProc3","JOL","BlockProc1","Honey - ?",58,"bee","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Baby - Child","S",59,100,2082,"StudyProc3","JOL","BlockProc1","Baby - ?",59,"child","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Circle - Round","S",60,90,2898,"StudyProc3","JOL","BlockProc1","Circle - ?",60,"round","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Pusher - Clutter","U",61,0,2263,"StudyProc3","JOL","BlockProc1","Pusher - ?",61,"pushed","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Dietary - Slacking","U",62,76,3911,"StudyProc3","JOL","BlockProc1","Dietary - ?",62,"hungry","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Park - Hungry","U",63,20,3376,"StudyProc3","JOL","BlockProc1","Park - ?",63,"bench","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Lift - Woman","U",64,25,4370,"StudyProc3","JOL","BlockProc1","Lift - ?",64,"up","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Soon - Belt","U",65,0,2456,"StudyProc3","JOL","BlockProc1","Soon - ?",65,"later","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Discover - Floor","U",66,0,1769,"StudyProc3","JOL","BlockProc1","Discover - ?",66,"identity","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Death - Business","U",67,20,3923,"StudyProc3","JOL","BlockProc1","Death - ?",67,"toll","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Debate - Sight","U",68,0,1295,"StudyProc3","JOL","BlockProc1","Debate - ?",68,"argue","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Artery - Bronze","U",69,0,2178,"StudyProc3","JOL","BlockProc1","Artery - ?",69,"vein","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Fix - Hand","U",70,0,4032,"StudyProc3","JOL","BlockProc1","Fix - ?",70,"","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Machine - Position","U",71,15,4133,"StudyProc3","JOL","BlockProc1","Machine - ?",71,"error","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Happy - Car","U",72,0,1814,"StudyProc3","JOL","BlockProc1","Happy - ?",72,"sad","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Allow - Tuck","U",73,0,2175,"StudyProc3","JOL","BlockProc1","Allow - ?",73,"let","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Art - Lion","U",74,0,1841,"StudyProc3","JOL","BlockProc1","Art - ?",74,"paint","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Strong - Accident","U",75,0,3862,"StudyProc3","JOL","BlockProc1","Strong - ?",75,"weak","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Sugar - Riddle","U",76,0,1572,"StudyProc3","JOL","BlockProc1","Sugar - ?",76,"sweet","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Valley - Add","U",77,0,1847,"StudyProc3","JOL","BlockProc1","Valley - ?",77,"hill","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Cash - Would","U",78,0,2284,"StudyProc3","JOL","BlockProc1","Cash - ?",78,"card","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","Hide - Sick","U",79,0,2141,"StudyProc3","JOL","BlockProc1","Hide - ?",79,"find","recallproc1","recall"
"RL_JOL A",9,1,3,"BlockProc1","King - Vase","U",80,0,4852,"StudyProc3","JOL","BlockProc1","King - ?",80,"queen","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Hornet - Sting","F",6,100,5821,"StudyProc7","JOL","BlockProc1","Hornet - ?",6,"sting","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Bitter - Cold","F",7,30,6872,"StudyProc7","JOL","BlockProc1","Bitter - ?",7,"cold","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Root - Plant","F",8,100,6690,"StudyProc7","JOL","BlockProc1","Root - ?",8,"plant","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Swan - Bird","F",9,100,3673,"StudyProc7","JOL","BlockProc1","Swan - ?",9,"bird","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Paw - Dog","F",10,100,3201,"StudyProc7","JOL","BlockProc1","Paw - ?",10,"dog","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Way - Out","F",11,100,2923,"StudyProc7","JOL","BlockProc1","Way - ?",11,"out","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Hygiene - Clean","F",12,100,2688,"StudyProc7","JOL","BlockProc1","Hygiene - ?",12,"clean","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Bridge - Water","F",13,80,7840,"StudyProc7","JOL","BlockProc1","Bridge - ?",13,"water","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Geology - Rock","F",14,90,9187,"StudyProc7","JOL","BlockProc1","Geology - ?",14,"rock","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Revolution - War","F",15,100,7950,"StudyProc7","JOL","BlockProc1","Revolution - ?",15,"war","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Discussion - Talk","F",16,95,5014,"StudyProc7","JOL","BlockProc1","Discussion - ?",16,"talk","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Herd - Cow","F",17,96,7170,"StudyProc7","JOL","BlockProc1","Herd - ?",17,"cow","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Credit - Card","F",18,100,2415,"StudyProc7","JOL","BlockProc1","Credit - ?",18,"card","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Orchid - Flower","F",19,100,4332,"StudyProc7","JOL","BlockProc1","Orchid - ?",19,"flower","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Tuna - Fish","F",20,100,2872,"StudyProc7","JOL","BlockProc1","Tuna - ?",20,"fish","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Full - Enough","B",21,100,5315,"StudyProc7","JOL","BlockProc1","Full - ?",21,"enough","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Drink - Sip","B",22,100,4756,"StudyProc7","JOL","BlockProc1","Drink - ?",22,"pop","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Dark - Cave","B",23,60,9230,"StudyProc7","JOL","BlockProc1","Dark - ?",23,"cave","recallproc1","recall"
"READ_JOL A",13,1,3,"BlockProc1","Take - Seize","B",24,100,3529,"StudyProc7","JOL","BlockProc1","Take - ?",24,"out","recallproc1","recall"
