ExperimentName,Subject,Block,list,Procedure[Block],cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,pword8.RESP,pword8.RT,pword9.RESP,pword9.RT,Procedure[Trial]
RL_JOL D,90,2,3,BlockProc2,Plant - ?,,8,,,,,,,root,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,News - ?,,5,,,,,,,anchor,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Would - ?,,78,,,,,,,cant,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Clean - ?,,12,,,,,,,hygiene,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Sip - ?,,22,,,,,,,drink,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,End - ?,,49,,,,,,,begin,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Attorney - ?,,29,,,,,,,law,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Business - ?,,67,,,,,,,death,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Amount - ?,,42,,,,,,,money,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Hungry - ?,,63,,,,,,,famine,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Design - ?,,46,,,,,,,architecture,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Riddle - ?,,76,,,,,,,keys,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Money - ?,,3,,,,,,,banker,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Round - ?,,60,,,,,,,circle,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Sick - ?,,79,,,,,,,hide,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Lion - ?,,74,,,,,,,cat,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Chore - ?,,34,,,,,,,work,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Cold - ?,,7,,,,,,,wind,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Bar - ?,,47,,,,,,,grill,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Bronze - ?,,69,,,,,,,look,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Car - ?,,72,,,,,,,windsheild,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Bird - ?,,9,,,,,,,swan,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Decision - ?,,57,,,,,,,decide,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Stench - ?,,37,,,,,,,smell,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Future - ?,,56,,,,,,,past,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Flower - ?,,19,,,,,,,root,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Wasp - ?,,27,,,,,,,bug,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Stomach - ?,,2,,,,,,,digestion,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Enough - ?,,21,,,,,,,full,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Drowsy - ?,,36,,,,,,,sleep,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Cave - ?,,23,,,,,,,dark,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Sting - ?,,6,,,,,,,wasp,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Sight - ?,,68,,,,,,,debate,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Rock - ?,,14,,,,,,,star,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Soda - ?,,51,,,,,,,pop,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Division - ?,,28,,,,,,,math,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Belt - ?,,65,,,,,,,now,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,War - ?,,15,,,,,,,revolution,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Tuck - ?,,73,,,,,,,loose,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Seize - ?,,24,,,,,,,take,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Child - ?,,59,,,,,,,babyi,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Attire - ?,,38,,,,,,,clothes,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Assignment - ?,,41,,,,,,,due,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Pilot - ?,,39,,,,,,,airplane,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Latch - ?,,31,,,,,,,lock,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Racket - ?,,33,,,,,,,ball,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Cow - ?,,17,,,,,,,herd,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Vase - ?,,80,,,,,,,king,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Salad - ?,,54,,,,,,,lettuce,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Jury - ?,,45,,,,,,,trials,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Woman - ?,,64,,,,,,,lift,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Hammer - ?,,4,,,,,,,chisel,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Site - ?,,43,,,,,,,location,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Fantastic - ?,,30,,,,,,,great,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Blaze - ?,,40,,,,,,,fire,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Clutter - ?,,61,,,,,,,mask,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Add - ?,,77,,,,,,,subtract,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Cheese - ?,,52,,,,,,,win3e,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Floor - ?,,66,,,,,,,declutter,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Wind - ?,,50,,,,,,,blow,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Water - ?,,13,,,,,,,sip,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Hand - ?,,70,,,,,,,fix,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Talk - ?,,16,,,,,,,debate,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Liver - ?,,48,,,,,,,kidney,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Growth - ?,,25,,,,,,,height,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Chili - ?,,32,,,,,,,hot,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Toilet - ?,,53,,,,,,,bathroom,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Foot - ?,,55,,,,,,,shoe,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Out - ?,,11,,,,,,,in,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Waste - ?,,44,,,,,,,poop,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Accident - ?,,75,,,,,,,strong,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Bad - ?,,1,,,,,,,delinquent,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Famine - ?,,35,,,,,,,hunger,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Fish - ?,,20,,,,,,,tuna,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Sacking - ?,,62,,,,,,,lost,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Dog - ?,,10,,,,,,,paw,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Word - ?,,26,,,,,,,essay,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Bee - ?,,58,,,,,,,honey,,,,,recallproc2
RL_JOL D,90,2,3,BlockProc2,Position - ?,,71,,,,,,,gain,,,,,recallproc2
RL_JOL D,91,1,,BlockProc1,Chime-Music,,8,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Chocolate-Bar,,7,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Ham-Bone,,3,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Disbelieve-Skeptic,,6,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Fashion-Model,,10,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Behavior-Social,,9,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Deaf-Mute,,2,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Aardvark-Zoo,,1,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Hinge-Swing,,5,,,,,,,,,,,,Practice1
RL_JOL D,91,1,,BlockProc1,Paddle-Row,,4,,,,,,,,,,,,Practice1
RL_JOL D,91,1,3,BlockProc1,Member - Group,,5,,,,,,,,,,,,StudyProc1
RL_JOL D,91,1,3,BlockProc1,Snow - Ice,,3,,,,,,,,,,,,StudyProc1
RL_JOL D,91,1,3,BlockProc1,Haircut-Scissors,,1,,,,,,,,,,,,StudyProc1
RL_JOL D,91,1,3,BlockProc1,Shrimp - Fish,,4,,,,,,,,,,,,StudyProc1
RL_JOL D,91,1,3,BlockProc1,Curtain - Drapes,,2,,,,,,,,,,,,StudyProc1
RL_JOL D,91,1,3,BlockProc1,Eat - Dine,B,16,95,9382,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Car - Driver,B,11,100,8709,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Strawberry - Fruit,F,29,100,3271,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Smell - Incense,B,15,98,5464,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Truthful - Honest,F,38,98,8039,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Villain - Bad,F,23,98,8957,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Penguin - Bird,F,24,100,7014,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Revenge - Even,F,27,100,5613,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Red - Cherry,B,9,100,2614,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Dog - Furry,B,7,100,2514,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Aircraft - Plane,F,34,98,6043,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Scissors - Shears,B,17,97,6130,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Breakable - Glass,F,32,99,3766,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Game - Clue,B,2,95,10611,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Actress - Star,F,25,98,9679,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Brawl - Fight,F,40,95,6650,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Donkey - Mule,B,13,95,5616,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Tie - Shoelace,B,4,100,5857,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Trash - Litter,B,8,95,8776,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Head - Scalp,B,10,100,7056,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Paper - Document,B,14,95,7446,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Mystery - Detective,B,5,100,5124,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Flip - Turn,F,21,98,7233,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,League - Baseball,F,36,96,18616,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Cut - Chop,B,12,97,9485,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Plant - Cactus,B,3,100,4534,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Thimble - Thread,F,26,50,16555,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Long - Extension,B,1,90,12877,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Fight - Feud,B,18,90,11068,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Windshield - Car,F,22,90,4295,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Favorite - Best,F,30,80,14965,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Love - Affection,B,20,100,13191,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,End - Adjourn,B,6,92,6090,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Coffin - Dead,F,33,100,4399,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Sardine - Fish,F,35,96,5162,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Cold - Chill,B,19,97,10646,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Panther - Cat,F,31,100,2896,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Banker - Money,F,37,78,8745,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Balloon - Pop,F,28,100,3833,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Nap - Sleep,F,39,99,9283,,,,,,,,,,StudyProc3
RL_JOL D,91,1,3,BlockProc1,Shake - Shell,U,68,,,,,,,,48,11867,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Reel - Rod,S,55,,,,,,,,94,10732,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Scar - Main,U,80,,,,,,,,1,10995,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Wax - Candle,S,44,,,,,,,,100,4295,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Communication - Phone,S,54,,,,,,,,93,14198,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Lonely - Alone,S,50,,,,,,,,90,5799,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Bracelet - Wrist,S,45,,,,,,,,90,5617,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Away - Gone,S,47,,,,,,,,80,10914,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Clothes - Cake,U,71,,,,,,,,58,19122,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Wet - Dry,S,51,,,,,,,,100,4337,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Drink - Water,S,48,,,,,,,,100,5407,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Maroon - Justice,U,61,,,,,,,,76,17024,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Bang - Fuzzy,U,73,,,,,,,,2,8830,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Equal - Rights,S,42,,,,,,,,87,10931,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Temper - Tantrum,S,59,,,,,,,,88,12130,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Ground - Earth,S,49,,,,,,,,75,16128,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Ounce - Both,U,77,,,,,,,,1,14154,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Clear - Moat,U,74,,,,,,,,1,5054,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Obtain - Meat,U,66,,,,,,,,56,6774,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Children - Mirror,U,79,,,,,,,,30,15263,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Lie - Truth,S,53,,,,,,,,90,5165,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Tick - Flea,S,56,,,,,,,,88,10113,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Charm - Vehicle,U,65,,,,,,,,40,10289,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Able - Crackle,U,67,,,,,,,,1,6131,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Hate - Name,U,72,,,,,,,,1,11695,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Sign - Loan,U,76,,,,,,,,3,24871,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Carbon - Element,S,46,,,,,,,,90,3996,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Have - Own,S,58,,,,,,,,90,4991,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Steak - Give,U,63,,,,,,,,67,8345,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Jar - Mason,S,43,,,,,,,,70,7978,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Toil - Lease,U,75,,,,,,,,1,7722,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Cloth - Stretch,U,62,,,,,,,,3,25725,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Shave - Razor,S,41,,,,,,,,90,5455,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Fiction - Listen,U,69,,,,,,,,3,7351,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Election - Maze,U,64,,,,,,,,46,12337,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Seatbelt - Safety,S,52,,,,,,,,97,10814,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Noise - Loud,S,57,,,,,,,,70,9010,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Tan - Sun,S,60,,,,,,,,90,5384,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Morning - Temperature,U,78,,,,,,,,90,5122,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Joke - Keys,U,70,,,,,,,,2,14623,,,StudyProc7
RL_JOL D,91,1,3,BlockProc1,Friendliness - Nice,,3,,,,,,,,,,,,StudyProc2
RL_JOL D,91,1,3,BlockProc1,Catcher - Baseball,,4,,,,,,,,,,,,StudyProc2
RL_JOL D,91,1,3,BlockProc1,Trees - Green,,5,,,,,,,,,,,,StudyProc2
RL_JOL D,91,1,3,BlockProc1,Geese - Goose,,1,,,,,,,,,,,,StudyProc2
RL_JOL D,91,1,3,BlockProc1,Grab - Take,,2,,,,,,,,,,,,StudyProc2
RL_JOL D,91,1,3,BlockProc1,Actress - ?,,25,,,,,Star,2909,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Obtain - ?,,66,,,,,Meat,5293,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Love - ?,,20,,,,,Affectio,4259,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Thimble - ?,,26,,,,,Thread,2411,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Sardine - ?,,35,,,,,Fish,2279,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Breakable - ?,,32,,,,,Glass,2745,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Hate - ?,,72,,,,,Name,3272,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Tie - ?,,4,,,,,Shoelace,4136,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Coffin - ?,,33,,,,,Dead,1702,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Clothes - ?,,71,,,,,Cake,2232,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Banker - ?,,37,,,,,Money,2356,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Donkey - ?,,13,,,,,Mule,1762,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Bracelet - ?,,45,,,,,Wrist,2137,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Aircraft - ?,,34,,,,,Plane,1960,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,League - ?,,36,,,,,Baseball,2559,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Away - ?,,47,,,,,Gone,1949,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Scar - ?,,80,,,,,Main,1604,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Paper - ?,,14,,,,,Document,3600,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Lie - ?,,53,,,,,Truth,2245,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Cold - ?,,19,,,,,Chill,3632,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Scissors - ?,,17,,,,,Shears,2858,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Ounce - ?,,77,,,,,Both,3124,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Tick - ?,,56,,,,,Flea,1987,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Jar - ?,,43,,,,,Mason,1992,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Morning - ?,,78,,,,,Temperature,3142,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Children - ?,,79,,,,,Mirror,2548,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Cloth - ?,,62,,,,,Stretch,9219,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Panther - ?,,31,,,,,Cat,1719,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Eat - ?,,16,,,,,Dine,3543,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Game - ?,,2,,,,,Clue,2949,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Truthful - ?,,38,,,,,Honest,3380,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Smell - ?,,15,,,,,Strong,30216,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Nap - ?,,39,,,,,Sleep,2313,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Penguin - ?,,24,,,,,Bird,2466,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Toil - ?,,75,,,,,Lease,6220,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Favorite - ?,,30,,,,,Best,2740,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Charm - ?,,65,,,,,Vehicle,3883,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Steak - ?,,63,,,,,Give,4651,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Wet - ?,,51,,,,,Dry,1979,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Bang - ?,,73,,,,,Furry,7650,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Mystery - ?,,5,,,,,Detective,3279,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Carbon - ?,,46,,,,,Element,3193,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Election - ?,,64,,,,,Maze,2229,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Strawberry - ?,,29,,,,,Fruit,2184,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Have - ?,,58,,,,,Own,21422,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Ground - ?,,49,,,,,Earth,2743,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Trash - ?,,8,,,,,Litter,3805,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Lonely - ?,,50,,,,,Alone,2104,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Noise - ?,,57,,,,,Loud,3033,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Tan - ?,,60,,,,,Sun,1916,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Dog - ?,,7,,,,,Furry,5868,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Able - ?,,67,,,,,Tickle,7827,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Flip - ?,,21,,,,,Turn,2977,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Brawl - ?,,40,,,,,Fight,2246,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Drink - ?,,48,,,,,Water,2849,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Windshield - ?,,22,,,,,Car,1708,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Villain - ?,,23,,,,,Bad,3285,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Reel - ?,,55,,,,,Rod,2726,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Head - ?,,10,,,,,Scalp,3029,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Revenge - ?,,27,,,,,Even,2792,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Seatbelt - ?,,52,,,,,Safety,2612,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Cut - ?,,12,,,,,Chop,2728,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Temper - ?,,59,,,,,Tantrum,4120,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Long - ?,,1,,,,,Extension,3678,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Red - ?,,9,,,,,Cherry,3006,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Balloon - ?,,28,,,,,Pop,2426,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Sign - ?,,76,,,,,Loan,3846,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Fight - ?,,18,,,,,Feud,2007,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Communication - ?,,54,,,,,Phone,2100,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Shake - ?,,68,,,,,Shell,2997,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Joke - ?,,70,,,,,Keys,3857,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Shave - ?,,41,,,,,RaZOR,7202,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Clear - ?,,74,,,,,Window,32466,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Fiction - ?,,69,,,,,Listen,11511,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Equal - ?,,42,,,,,Rights,2719,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Plant - ?,,3,,,,,Cactus,2583,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Maroon - ?,,61,,,,,Justice,3380,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Car - ?,,11,,,,,Driver,9721,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,Wax - ?,,44,,,,,Cande,3162,,,,,,recallproc1
RL_JOL D,91,1,3,BlockProc1,End - ?,,6,,,,,Adjourn,4879,,,,,,recallproc1
RL_JOL D,91,2,3,BlockProc2,Disintegrate - Disappear,,3,,,,,,,,,,,,StudyProc4
RL_JOL D,91,2,3,BlockProc2,Essay - Write,,4,,,,,,,,,,,,StudyProc4
RL_JOL D,91,2,3,BlockProc2,Hide - Scare,,2,,,,,,,,,,,,StudyProc4
RL_JOL D,91,2,3,BlockProc2,Malt - Chocolate,,5,,,,,,,,,,,,StudyProc4
RL_JOL D,91,2,3,BlockProc2,Sheriff - Police,,1,,,,,,,,,,,,StudyProc4
RL_JOL D,91,2,3,BlockProc2,Pilot - Plane,F,39,,,90,3183,,,,,,,,StudyProc5
