ExperimentName,Subject,Block,list,Procedure[Block],cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,pword8.RESP,pword8.RT,pword9.RESP,pword9.RT,pword10.RESP,pword10.RT,Procedure[Trial]
IS_JOL A,53,1,3,BlockProc1,Lift - Woman,U,64,10,20730,,,,,,,,,,,,StudyProc3
IS_JOL A,53,1,3,BlockProc1,Debate - Sight,U,68,10,21131,,,,,,,,,,,,StudyProc3
IS_JOL A,53,1,3,BlockProc1,Begin - End,S,49,100,15451,,,,,,,,,,,,StudyProc3
IS_JOL A,53,1,3,BlockProc1,Law - Attorney,B,29,,,,,,,,,,100,19725,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Paw - Dog,F,10,,,,,,,,,,100,20382,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Drink - Sip,B,22,,,,,,,,,,100,21492,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Wage - Money,F,3,,,,,,,,,,100,28646,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Sentence - Word,B,26,,,,,,,,,,100,21802,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Way - Out,F,11,,,,,,,,,,10,22151,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Smell - Stench,B,37,,,,,,,,,,100,29255,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Credit - Card,F,18,,,,,,,,,,100,25433,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Clothes - Attire,B,38,,,,,,,,,,100,21358,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Ball - Racket,B,33,,,,,,,,,,100,21565,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Plane - Pilot,B,39,,,,,,,,,,100,20588,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Math - Division,B,28,,,,,,,,,,100,23538,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Bug - Wasp,B,27,,,,,,,,,,100,17730,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Hornet - Sting,F,6,,,,,,,,,,100,26707,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Hygiene - Clean,F,12,,,,,,,,,,100,19355,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Herd - Cow,F,17,,,,,,,,,,100,23707,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Root - Plant,F,8,,,,,,,,,,100,22804,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Delinquent - Bad,F,1,,,,,,,,,,10,30961,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Bridge - Water,F,13,,,,,,,,,,100,27952,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Sleep - Drowsy,B,36,,,,,,,,,,100,19151,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Swan - Bird,F,9,,,,,,,,,,100,23239,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Orchid - Flower,F,19,,,,,,,,,,10,34011,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Revolution - War,F,15,,,,,,,,,,10,33863,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Work - Chore,B,34,,,,,,,,,,10,18474,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Chisel - Hammer,F,4,,,,,,,,,,10,18628,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Dark - Cave,B,23,,,,,,,,,,100,25513,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Geology - Rock,F,14,,,,,,,,,,10,19530,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Great - Fantastic,B,30,,,,,,,,,,100,21179,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Key - Latch,B,31,,,,,,,,,,10,15505,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Height - Growth,B,25,,,,,,,,,,100,10771,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Digestion - Stomach,F,2,,,,,,,,,,100,29730,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Hunger - Famine,B,35,,,,,,,,,,10,27018,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Editor - News,F,5,,,,,,,,,,10,15415,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Tuna - Fish,F,20,,,,,,,,,,100,20781,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Bitter - Cold,F,7,,,,,,,,,,10,21923,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Full - Enough,B,21,,,,,,,,,,0,13572,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Fire - Blaze,B,40,,,,,,,,,,10,19043,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Discussion - Talk,F,16,,,,,,,,,,100,17695,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Hot - Chili,B,32,,,,,,,,,,10,15945,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Take - Seize,B,24,,,,,,,,,,10,24849,,,StudyProc7
IS_JOL A,53,1,3,BlockProc1,Friendliness - Nice,,3,,,,,,,,,,,,,,StudyProc2
IS_JOL A,53,1,3,BlockProc1,Catcher - Baseball,,4,,,,,,,,,,,,,,StudyProc2
IS_JOL A,53,1,3,BlockProc1,Grab - Take,,2,,,,,,,,,,,,,,StudyProc2
IS_JOL A,53,1,3,BlockProc1,Geese - Goose,,1,,,,,,,,,,,,,,StudyProc2
IS_JOL A,53,1,3,BlockProc1,Trees - Green,,5,,,,,,,,,,,,,,StudyProc2
IS_JOL A,53,1,3,BlockProc1,Plane - ?,,39,,,,,pilo,7979,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Hot - ?,,32,,,,,chil,6363,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Baby - ?,,59,,,,,chld,4707,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Smell - ?,,37,,,,,stinch,3661,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Location - ?,,43,,,,,site,4778,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Way - ?,,11,,,,,site,6745,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Hunger - ?,,35,,,,,fatigue,4850,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Work - ?,,34,,,,,chores,5583,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Herd - ?,,17,,,,,cow,2159,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Ball - ?,,33,,,,,racket,8543,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Law - ?,,29,,,,,attorney,3864,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Sleep - ?,,36,,,,,drowsey,3797,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Fire - ?,,40,,,,,blaze,3236,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Strong - ?,,75,,,,,weak,5009,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Circle - ?,,60,,,,,round,2391,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Digestion - ?,,2,,,,,stomach,3478,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Paw - ?,,10,,,,,dog,2274,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Chisel - ?,,4,,,,,hammer,4582,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Great - ?,,30,,,,,fantastic,3958,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Credit - ?,,18,,,,,card,1822,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Hide - ?,,79,,,,,seek,10668,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Honey - ?,,58,,,,,bee,1576,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Due - ?,,41,,,,,assignment,4696,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Past - ?,,56,,,,,present,2931,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Sugar - ?,,76,,,,,flou,10612,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Pop - ?,,51,,,,,soda,3546,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Art - ?,,74,,,,,artist,5971,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Revolution - ?,,15,,,,,war,2187,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Discussion - ?,,16,,,,,talk,3234,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,King - ?,,80,,,,,artery,6191,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Dump - ?,,44,,,,,waste,2966,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Death - ?,,67,,,,,dark,3959,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Geology - ?,,14,,,,,roc,3671,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Lift - ?,,64,,,,,strong,7531,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Soon - ?,,65,,,,,now,5412,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Architecture - ?,,46,,,,,design,3355,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Sentence - ?,,26,,,,,word,3755,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Allow - ?,,73,,,,,trust,4748,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Bug - ?,,27,,,,,bee,3805,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Artery - ?,,69,,,,,vein,2643,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Clothes - ?,,38,,,,,attire,4816,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Math - ?,,28,,,,,division,3950,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Hornet - ?,,6,,,,,sting,2584,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Park - ?,,63,,,,,swing,2767,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Drink - ?,,22,,,,,water,2047,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Trial - ?,,45,,,,,jurty,3676,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Valley - ?,,77,,,,,hill,13248,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Key - ?,,31,,,,,latch,2941,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Bathroom - ?,,53,,,,,toliet,5726,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Cash - ?,,78,,,,,card,3095,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Orchid - ?,,19,,,,,flower,3298,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Kidney - ?,,48,,,,,liver,3838,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Number - ?,,42,,,,,amount,5323,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Begin - ?,,49,,,,,endf,1500,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Machine - ?,,71,,,,,build,7607,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Wine - ?,,52,,,,,cheese,2326,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Choice - ?,,57,,,,,matter,2511,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Editor - ?,,5,,,,,news,3002,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Dietary - ?,,62,,,,,healthy,4536,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Hygiene - ?,,12,,,,,clean,2297,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Shoe - ?,,55,,,,,foo,3453,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Full - ?,,21,,,,,enough,5337,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Fix - ?,,70,,,,,accident,5482,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Delinquent - ?,,1,,,,,bad,2734,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Discover - ?,,66,,,,,find,2927,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Debate - ?,,68,,,,,talk,3209,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Wage - ?,,3,,,,,amount,2687,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Grill - ?,,47,,,,,cook,4418,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Bridge - ?,,13,,,,,water,1728,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Blow - ?,,50,,,,,wind,2186,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Take - ?,,24,,,,,have,5385,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Swan - ?,,9,,,,,bird,5504,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Bitter - ?,,7,,,,,happy,6642,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Height - ?,,25,,,,,tall,3296,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Tuna - ?,,20,,,,,fish,2914,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Root - ?,,8,,,,,flower,2788,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Dark - ?,,23,,,,,death,3123,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Pusher - ?,,61,,,,,mean,12517,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Lettuce - ?,,54,,,,,salad,3175,,,,,,,,recallproc1
IS_JOL A,53,1,3,BlockProc1,Happy - ?,,72,,,,,sad,1927,,,,,,,,recallproc1
IS_JOL A,53,2,3,BlockProc2,Hide - Scare,,2,,,,,,,,,,,,,,StudyProc4
IS_JOL A,53,2,3,BlockProc2,Sheriff - Police,,1,,,,,,,,,,,,,,StudyProc4
IS_JOL A,53,2,3,BlockProc2,Essay - Write,,4,,,,,,,,,,,,,,StudyProc4
IS_JOL A,53,2,3,BlockProc2,Disintegrate - Disappear,,3,,,,,,,,,,,,,,StudyProc4
IS_JOL A,53,2,3,BlockProc2,Malt - Chocolate,,5,,,,,,,,,,,,,,StudyProc4
IS_JOL A,53,2,3,BlockProc2,Vehicle - Charm,U,65,,,,,,,,,,,,80,9412,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Maze - Election,U,64,,,,,,,,,,,,80,14882,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Safety - Seatbelt,S,52,,,,,,,,,,,,60,15709,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Wrist - Bracelet,S,45,,,,,,,,,,,,70,12895,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Loan - Sign,U,76,,,,,,,,,,,,70,16137,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Sun - Tan,S,60,,,,,,,,,,,,50,10610,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Earth - Ground,S,49,,,,,,,,,,,,40,10080,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Lease - Toil,U,75,,,,,,,,,,,,40,15371,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Water - Drink,S,48,,,,,,,,,,,,50,17362,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Element - Carbon,S,46,,,,,,,,,,,,60,22329,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Flea - Tick,S,56,,,,,,,,,,,,70,16594,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Own - Have,S,58,,,,,,,,,,,,60,16616,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Listen - Fiction,U,69,,,,,,,,,,,,78,15789,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Main - Scar,U,80,,,,,,,,,,,,80,17676,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Keys - Joke,U,70,,,,,,,,,,,,30,7751,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Mason - Jar,S,43,,,,,,,,,,,,58,11159,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Alone - Lonely,S,50,,,,,,,,,,,,45,12279,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Both - Ounce,U,77,,,,,,,,,,,,40,11706,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Truth - Lie,S,53,,,,,,,,,,,,49,22612,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Rod - Reel,S,55,,,,,,,,,,,,39,11538,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Justice - Maroon,U,61,,,,,,,,,,,,69,15418,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Meat - Obtain,U,66,,,,,,,,,,,,70,13231,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Moat - Clear,U,74,,,,,,,,,,,,70,15404,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Fuzzy - Bang,U,73,,,,,,,,,,,,60,13970,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Name - Hate,U,72,,,,,,,,,,,,80,10281,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Temperature - Morning,U,78,,,,,,,,,,,,50,9892,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Shell - Shake,U,68,,,,,,,,,,,,50,13423,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Razor - Shave,S,41,,,,,,,,,,,,60,13596,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Cake - Clothes,U,71,,,,,,,,,,,,80,9890,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Crackle - Able,U,67,,,,,,,,,,,,70,12948,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Mirror - Children,U,79,,,,,,,,,,,,50,10981,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Give - Steak,U,63,,,,,,,,,,,,70,9604,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Phone - Communicatio,S,54,,,,,,,,,,,,70,15362,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Stretch - Cloth,U,62,,,,,,,,,,,,60,18322,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Gone - Away,S,47,,,,,,,,,,,,70,11442,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Rights - Equal,S,42,,,,,,,,,,,,60,20727,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Candle - Wax,S,44,,,,,,,,,,,,80,16080,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Dry - Wet,S,51,,,,,,,,,,,,80,17866,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Loud - Noise,S,57,,,,,,,,,,,,70,16062,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Tantrum - Temper,S,59,,,,,,,,,,,,80,9026,StudyProc8
IS_JOL A,53,2,3,BlockProc2,Honest - Truthful,B,38,,,70,18167,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Fish - Sardine,B,35,,,80,14719,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Furry - Dog,F,7,,,60,11040,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Turn - Flip,B,21,,,80,10028,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Bad - Villain,B,23,,,80,13786,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Baseball - League,B,36,,,890,13216,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Car - Windshield,B,22,,,60,11166,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Chill - Cold,F,19,,,60,11942,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Document - Paper,F,14,,,80,14118,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Adjourn - End,F,6,,,70,10919,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Chop - Cut,F,12,,,80,10529,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Detective - Mystery,F,5,,,90,8986,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Plane - Aircraft,B,34,,,90,16601,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Scalp - Head,F,10,,,90,11399,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Shoelace - Tie,F,4,,,8,9230,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Driver - Car,F,11,,,80,11579,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Money - Banker,B,37,,,80,11818,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Fruit - Strawberry,B,29,,,80,12311,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Cherry - Red,F,9,,,60,7097,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Glass - Breakable,B,32,,,60,14028,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Feud - Fight,F,18,,,8,9417,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Shears - Scissors,F,17,,,80,12446,,,,,,,,,,StudyProc5
IS_JOL A,53,2,3,BlockProc2,Fight - Brawl,B,40,,,70,8387,,,,,,,,,,StudyProc5
