ExperimentName,Subject,Block,list,Procedure[Block],cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,pword8.RESP,pword8.RT,pword9.RESP,pword9.RT,pword10.RESP,pword10.RT,Procedure[Trial]
IS_JOL A,41,1,3,BlockProc1,Bathroom - Toilet,S,53,70,22566,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Artery - Bronze,U,69,15,20601,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Trial - Jury,S,45,80,20644,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Architecture - Design,S,46,80,21885,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Lettuce - Salad,S,54,75,23796,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Allow - Tuck,U,73,8,25068,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Baby - Child,S,59,85,21737,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Pusher - Clutter,U,61,4,19838,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Wine - Cheese,S,52,85,25672,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Lift - Woman,U,64,20,15724,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Blow - Wind,S,50,60,26870,,,,,,,,,,,,StudyProc3
IS_JOL A,41,1,3,BlockProc1,Fire - Blaze,B,40,,,,,,,,,,30,24882,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Digestion - Stomach,F,2,,,,,,,,,,60,19894,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Clothes - Attire,B,38,,,,,,,,,,50,23670,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Math - Division,B,28,,,,,,,,,,80,21900,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Take - Seize,B,24,,,,,,,,,,30,30362,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Ball - Racket,B,33,,,,,,,,,,50,33189,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Orchid - Flower,F,19,,,,,,,,,,75,33293,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Root - Plant,F,8,,,,,,,,,,60,27728,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Drink - Sip,B,22,,,,,,,,,,45,29935,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Work - Chore,B,34,,,,,,,,,,40,28260,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Plane - Pilot,B,39,,,,,,,,,,70,34206,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Bitter - Cold,F,7,,,,,,,,,,80,29780,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Herd - Cow,F,17,,,,,,,,,,50,17551,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Key - Latch,B,31,,,,,,,,,,60,28703,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Wage - Money,F,3,,,,,,,,,,50,25454,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Credit - Card,F,18,,,,,,,,,,80,36443,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Smell - Stench,B,37,,,,,,,,,,60,29925,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Editor - News,F,5,,,,,,,,,,40,30506,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Great - Fantastic,B,30,,,,,,,,,,0,16184,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Hygiene - Clean,F,12,,,,,,,,,,55,27272,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Tuna - Fish,F,20,,,,,,,,,,45,34586,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Dark - Cave,B,23,,,,,,,,,,30,35113,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Bridge - Water,F,13,,,,,,,,,,50,29689,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Revolution - War,F,15,,,,,,,,,,30,31728,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Geology - Rock,F,14,,,,,,,,,,60,18651,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Hornet - Sting,F,6,,,,,,,,,,45,34055,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Chisel - Hammer,F,4,,,,,,,,,,20,20139,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Law - Attorney,B,29,,,,,,,,,,50,21200,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Sleep - Drowsy,B,36,,,,,,,,,,40,24475,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Hot - Chili,B,32,,,,,,,,,,20,20199,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Height - Growth,B,25,,,,,,,,,,30,26659,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Discussion - Talk,F,16,,,,,,,,,,50,15999,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Hunger - Famine,B,35,,,,,,,,,,40,20775,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Paw - Dog,F,10,,,,,,,,,,70,12643,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Sentence - Word,B,26,,,,,,,,,,55,21092,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Way - Out,F,11,,,,,,,,,,30,13715,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Delinquent - Bad,F,1,,,,,,,,,,20,34288,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Full - Enough,B,21,,,,,,,,,,10,23250,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Bug - Wasp,B,27,,,,,,,,,,40,21673,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Swan - Bird,F,9,,,,,,,,,,30,16792,,,StudyProc7
IS_JOL A,41,1,3,BlockProc1,Geese - Goose,,1,,,,,,,,,,,,,,StudyProc2
IS_JOL A,41,1,3,BlockProc1,Catcher - Baseball,,4,,,,,,,,,,,,,,StudyProc2
IS_JOL A,41,1,3,BlockProc1,Friendliness - Nice,,3,,,,,,,,,,,,,,StudyProc2
IS_JOL A,41,1,3,BlockProc1,Grab - Take,,2,,,,,,,,,,,,,,StudyProc2
IS_JOL A,41,1,3,BlockProc1,Trees - Green,,5,,,,,,,,,,,,,,StudyProc2
IS_JOL A,41,1,3,BlockProc1,Baby - ?,,59,,,,,child,9164,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Bridge - ?,,13,,,,,water,2324,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Sleep - ?,,36,,,,,tired,19603,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Herd - ?,,17,,,,,cow,2767,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Number - ?,,42,,,,,amount,6541,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Pusher - ?,,61,,,,,leader,34536,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Hygiene - ?,,12,,,,,clean,5432,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Bathroom - ?,,53,,,,,toilet,3160,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Dietary - ?,,62,,,,,meal,11734,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Soon - ?,,65,,,,,latert,14556,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Fix - ?,,70,,,,,hammer,35167,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Drink - ?,,22,,,,,soda,14198,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Hunger - ?,,35,,,,,famine,12440,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Happy - ?,,72,,,,,joyful,21817,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Discussion - ?,,16,,,,,tlk,7515,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Shoe - ?,,55,,,,,foot,2750,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Machine - ?,,71,,,,,assignment,27092,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Digestion - ?,,2,,,,,stomach,3734,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Trial - ?,,45,,,,,jury,4348,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Hot - ?,,32,,,,,chili,3081,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Plane - ?,,39,,,,,pilot,2842,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Cash - ?,,78,,,,,money,2773,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Geology - ?,,14,,,,,rock,2378,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Dump - ?,,44,,,,,waste,3351,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Honey - ?,,58,,,,,bee,1837,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Art - ?,,74,,,,,design,36129,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Valley - ?,,77,,,,,herd,25896,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Hornet - ?,,6,,,,,sting,4386,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Sentence - ?,,26,,,,,word,2710,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Root - ?,,8,,,,,plant,3790,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Full - ?,,21,,,,,enough,4945,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Tuna - ?,,20,,,,,fish,2142,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Artery - ?,,69,,,,,tree,27213,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Kidney - ?,,48,,,,,liver,3777,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Take - ?,,24,,,,,grab,7181,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Ball - ?,,33,,,,,racket,3726,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Hide - ?,,79,,,,,seize,25684,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Math - ?,,28,,,,,division,5679,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Great - ?,,30,,,,,amazing,13637,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Way - ?,,11,,,,,out,8766,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Pop - ?,,51,,,,,soda,2206,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Sugar - ?,,76,,,,,pill,9290,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Dark - ?,,23,,,,,cave,2797,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Credit - ?,,18,,,,,card,2017,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Blow - ?,,50,,,,,wind,2438,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Fire - ?,,40,,,,,blaze,3289,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Death - ?,,67,,,,,finish,27065,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Revolution - ?,,15,,,,,war,1963,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Work - ?,,34,,,,,chore,4242,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Bitter - ?,,7,,,,,cold,1819,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Past - ?,,56,,,,,future,2896,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Paw - ?,,10,,,,,dog,3264,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Debate - ?,,68,,,,,discussion,12401,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Due - ?,,41,,,,,assignment,3436,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Lettuce - ?,,54,,,,,salad,2383,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Editor - ?,,5,,,,,news,2508,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Park - ?,,63,,,,,hungry,15133,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Circle - ?,,60,,,,,round,5047,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Wine - ?,,52,,,,,cheese,2112,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Bug - ?,,27,,,,,wasp,4160,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,King - ?,,80,,,,,green,6125,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Grill - ?,,47,,,,,bar,2145,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Clothes - ?,,38,,,,,attire,2880,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Choice - ?,,57,,,,,decision,5345,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Swan - ?,,9,,,,,bird,2205,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Law - ?,,29,,,,,attorney,10417,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Strong - ?,,75,,,,,weak,8013,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Delinquent - ?,,1,,,,,bad,3620,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Discover - ?,,66,,,,,find,3671,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Begin - ?,,49,,,,,end,2023,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Allow - ?,,73,,,,,park,4779,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Orchid - ?,,19,,,,,flower,2407,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Location - ?,,43,,,,,site,2955,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Chisel - ?,,4,,,,,hammer,3881,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Lift - ?,,64,,,,,strong,3753,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Height - ?,,25,,,,,growth,5526,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Wage - ?,,3,,,,,money,2371,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Architecture - ?,,46,,,,,design,4480,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Smell - ?,,37,,,,,stench,2152,,,,,,,,recallproc1
IS_JOL A,41,1,3,BlockProc1,Key - ?,,31,,,,,latch,2895,,,,,,,,recallproc1
IS_JOL A,41,2,3,BlockProc2,Hide - Scare,,2,,,,,,,,,,,,,,StudyProc4
IS_JOL A,41,2,3,BlockProc2,Disintegrate - Disappear,,3,,,,,,,,,,,,,,StudyProc4
IS_JOL A,41,2,3,BlockProc2,Malt - Chocolate,,5,,,,,,,,,,,,,,StudyProc4
IS_JOL A,41,2,3,BlockProc2,Sheriff - Police,,1,,,,,,,,,,,,,,StudyProc4
IS_JOL A,41,2,3,BlockProc2,Essay - Write,,4,,,,,,,,,,,,,,StudyProc4
IS_JOL A,41,2,3,BlockProc2,Maze - Election,U,64,,,,,,,,,,,,20,13272,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Rights - Equal,S,42,,,,,,,,,,,,50,11407,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Listen - Fiction,U,69,,,,,,,,,,,,20,11459,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Name - Hate,U,72,,,,,,,,,,,,10,7365,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Water - Drink,S,48,,,,,,,,,,,,70,6335,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Tantrum - Temper,S,59,,,,,,,,,,,,70,7250,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Mirror - Children,U,79,,,,,,,,,,,,0,7480,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Both - Ounce,U,77,,,,,,,,,,,,10,14869,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Shell - Shake,U,68,,,,,,,,,,,,10,10843,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Loan - Sign,U,76,,,,,,,,,,,,10,4950,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Keys - Joke,U,70,,,,,,,,,,,,20,5394,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Give - Steak,U,63,,,,,,,,,,,,6,7812,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Own - Have,S,58,,,,,,,,,,,,80,8875,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Wrist - Bracelet,S,45,,,,,,,,,,,,90,6295,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Razor - Shave,S,41,,,,,,,,,,,,80,9228,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Temperature - Morning,U,78,,,,,,,,,,,,10,12680,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Candle - Wax,S,44,,,,,,,,,,,,70,9368,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Justice - Maroon,U,61,,,,,,,,,,,,10,21263,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Phone - Communicatio,S,54,,,,,,,,,,,,80,9071,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Fuzzy - Bang,U,73,,,,,,,,,,,,3,6179,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Lease - Toil,U,75,,,,,,,,,,,,2,4580,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Moat - Clear,U,74,,,,,,,,,,,,2,6872,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Element - Carbon,S,46,,,,,,,,,,,,90,8293,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Truth - Lie,S,53,,,,,,,,,,,,90,4240,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Main - Scar,U,80,,,,,,,,,,,,3,4641,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Earth - Ground,S,49,,,,,,,,,,,,50,7146,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Cake - Clothes,U,71,,,,,,,,,,,,60,7140,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Loud - Noise,S,57,,,,,,,,,,,,60,11415,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Sun - Tan,S,60,,,,,,,,,,,,90,8586,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Vehicle - Charm,U,65,,,,,,,,,,,,4,4225,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Mason - Jar,S,43,,,,,,,,,,,,80,6387,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Flea - Tick,S,56,,,,,,,,,,,,50,5221,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Rod - Reel,S,55,,,,,,,,,,,,60,6726,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Stretch - Cloth,U,62,,,,,,,,,,,,2,12881,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Dry - Wet,S,51,,,,,,,,,,,,90,4776,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Gone - Away,S,47,,,,,,,,,,,,80,5668,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Alone - Lonely,S,50,,,,,,,,,,,,80,5371,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Meat - Obtain,U,66,,,,,,,,,,,,2,6590,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Crackle - Able,U,67,,,,,,,,,,,,4,5991,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Safety - Seatbelt,S,52,,,,,,,,,,,,80,5913,StudyProc8
IS_JOL A,41,2,3,BlockProc2,Sleep - Nap,B,39,,,60,8410,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Dine - Eat,F,16,,,80,6736,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Pop - Balloon,B,28,,,80,6444,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Litter - Trash,F,8,,,80,7051,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Money - Banker,B,37,,,60,11553,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Thread - Thimble,B,26,,,40,2719,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Bird - Penguin,B,24,,,70,7302,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Cherry - Red,F,9,,,80,6387,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Adjourn - End,F,6,,,40,6220,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Star - Actress,B,25,,,40,17109,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Chop - Cut,F,12,,,50,9071,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Even - Revenge,B,27,,,30,8506,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Plane - Aircraft,B,34,,,80,4037,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Document - Paper,F,14,,,60,12687,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Fruit - Strawberry,B,29,,,90,4350,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Extension - Long,F,1,,,40,9419,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Chill - Cold,F,19,,,50,9049,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Best - Favorite,B,30,,,60,6669,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Glass - Breakable,B,32,,,40,11875,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Affection - Love,F,20,,,50,3436,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Detective - Mystery,F,5,,,40,17758,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Clue - Game,F,2,,,20,5381,,,,,,,,,,StudyProc5
IS_JOL A,41,2,3,BlockProc2,Turn - Flip,B,21,,,20,5288,,,,,,,,,,StudyProc5
